name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,mesh_file_index,mesh_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
CTBt_McCaffrey13_12,243.8140,44.3400,244.2860,44.2720,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2009631.5619,-4086630.9845,4450301.0733,-1978188.5122,-4107803.1724,4444893.1110,38412.6457,101.1795,244.0500,44.3060,244.0501,44.3062,-1993919.0518,-4097235.5172,4447617.2714,-1993919.0518,-4097235.5172,7.5000,244.0501,44.3062,89,18,-6.5852,0.0000,-11.5759,,,
CTBt_McCaffrey13_13,243.6970,44.0070,243.8140,44.3400,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2029399.4750,-4105636.5890,4423758.2926,-2009631.5619,-4086630.9845,4450301.0733,38166.2009,14.1504,243.7555,44.1735,243.7553,44.1735,-2019524.4611,-4096152.0277,4437049.8057,-2019524.4611,-4096152.0277,7.5000,243.7553,44.1735,0,89,-0.1984,0.0000,-2.2660,,,
CTBt_McCaffrey13_2,249.1910,45.2280,249.5910,45.5970,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1593139.5083,-4191985.6569,4520344.4803,-1553650.9895,-4175633.8862,4549131.9736,51597.1954,37.2195,249.3910,45.4125,249.3903,45.4127,-1573407.8727,-4183843.8190,4534775.6313,-1573407.8727,-4183843.8190,7.5000,249.3903,45.4127,89,18,-3.9670,0.0000,5.1163,,,
CTBt_McCaffrey13_3,249.2470,46.1840,249.5910,45.5970,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1562096.0467,-4122430.5185,4594537.4112,-1553650.9895,-4175633.8862,4549131.9736,70496.1741,157.6206,249.4190,45.8905,249.4199,45.8906,-1557897.3487,-4149095.0186,4571905.2745,-1557897.3487,-4149095.0186,7.5000,249.4199,45.8906,89,18,-6.0697,0.0000,-1.5906,,,
CTBt_McCaffrey13_4,248.3640,46.8860,249.2470,46.1840,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1604562.5795,-4045234.6950,4648204.6698,-1562096.0467,-4122430.5185,4594537.4112,103332.8093,138.7196,248.8055,46.5350,248.8083,46.5359,-1583381.5203,-4083965.3446,4621523.7192,-1583381.5203,-4083965.3446,7.5000,248.8083,46.5359,89,18,-5.0715,0.0000,-4.7615,,,
CTBt_McCaffrey13_5,247.0590,46.6320,248.3640,46.8860,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1704290.1316,-4026579.1064,4628866.7413,-1604562.5795,-4045234.6950,4648204.6698,103618.3952,73.7124,247.7115,46.7590,247.7100,46.7609,-1654480.2048,-4036039.2371,4638688.8222,-1654480.2048,-4036039.2371,7.5000,247.7100,46.7609,18,89,2.8161,0.0000,-7.7925,,,
CTBt_McCaffrey13_6,246.6460,45.9560,247.0590,46.6320,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1754798.2183,-4064048.2152,4576958.2453,-1704290.1316,-4026579.1064,4628866.7413,81602.4721,22.8034,246.8525,46.2940,246.8512,46.2942,-1729579.0084,-4045395.9329,4603007.6756,-1729579.0084,-4045395.9329,7.5000,246.8512,46.2942,18,89,8.4197,0.0000,-3.9618,,,
CTBt_McCaffrey13_7,246.1790,45.4150,246.6460,45.9560,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1805238.7793,-4088964.5993,4534956.7712,-1754798.2183,-4064048.2152,4576958.2453,70278.0505,31.0081,246.4125,45.6855,246.4114,45.6857,-1780045.0574,-4076567.9484,4556027.3065,-1780045.0574,-4076567.9484,7.5000,246.4114,45.6857,18,89,7.6470,0.0000,-6.3444,,,
CTBt_McCaffrey13_8,245.4330,44.8780,246.1790,45.4150,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1875912.4752,-4103590.9897,4492865.9935,-1805238.7793,-4088964.5993,4534956.7712,83687.6407,44.2473,245.8060,45.1465,245.8042,45.1471,-1840614.5489,-4096365.5389,4514009.1843,-1840614.5489,-4096365.5389,7.5000,245.8042,45.1471,18,89,5.8039,0.0000,-9.1572,,,
CTBt_McCaffrey13_9,245.4330,44.8780,245.6170,44.7690,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1875912.4752,-4103590.9897,4492865.9935,-1866249.7604,-4117371.5987,4484274.1232,18933.9183,129.7083,245.5250,44.8235,245.5251,44.8235,-1871083.1863,-4110485.7824,4488575.0304,-1871083.1863,-4110485.7824,7.5000,245.5251,44.8235,18,89,9.3417,0.0000,6.3842,,,
CTBt_close,248.3260,45.0060,248.3800,44.7960,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-1662698.5273,-4183702.1337,4502934.7680,-1664824.5150,-4200582.2049,4486403.8980,23723.7990,169.6240,248.3530,44.9010,248.3530,44.9010,-1663764.3914,-4192149.3660,4494677.2080,-1663764.3914,-4192149.3660,7.5000,248.3530,44.9010,89,18,-7.8541,0.0000,1.2594,,,
EOre_McCaffrey13_1,243.1880,45.0290,243.9270,44.9880,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2029873.0446,-4016375.2087,4504741.6205,-1979318.7849,-4045116.1253,4501520.2034,58436.8941,94.2106,243.5575,45.0085,243.5576,45.0091,-2004616.8391,-4030787.6624,4503178.1677,-2004616.8391,-4030787.6624,7.5000,243.5576,45.0091,0,18,-3.4822,0.0000,-12.3438,,,
EOre_McCaffrey13_2,242.4160,45.2400,243.1880,45.0290,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2076107.7640,-3973930.3576,4521283.6149,-2029873.0446,-4016375.2087,4504741.6205,65096.9875,110.8398,242.8020,45.1345,242.8027,45.1352,-2053017.1226,-3995204.3680,4513071.4834,-2053017.1226,-3995204.3680,7.5000,242.8027,45.1352,0,18,-6.9439,0.0000,-10.5773,,,
EOre_McCaffrey13_3,241.6380,45.6800,242.4160,45.2400,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2113318.8548,-3914704.8781,4555581.2578,-2076107.7640,-3973930.3576,4521283.6149,78064.2056,128.5092,242.0270,45.4600,242.0285,45.4607,-2094752.6083,-3944390.7836,4538517.8547,-2094752.6083,-3944390.7836,7.5000,242.0285,45.4607,0,18,-9.8723,0.0000,-7.6557,,,
EOre_McCaffrey13_4,241.0010,46.0850,241.6380,45.6800,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2141045.1935,-3862706.7669,4586913.2730,-2113318.8548,-3914704.8781,4555581.2578,66869.1047,132.0841,241.3195,45.8825,241.3207,45.8829,-2127211.2998,-3888758.7321,4571310.4326,-2127211.2998,-3888758.7321,7.5000,241.3207,45.8829,0,18,-10.3847,0.0000,-6.7049,,,
EOre_McCaffrey13_5,239.6810,45.7240,241.0010,46.0850,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2244004.5425,-3837231.8150,4558996.2791,-2141045.1935,-3862706.7669,4586913.2730,110004.4721,68.1346,240.3410,45.9045,240.3389,45.9064,-2192605.3571,-3850111.7167,4573125.0780,-2192605.3571,-3850111.7167,7.5000,240.3389,45.9064,90,0,-4.2056,0.0000,-5.3826,,,
EOre_McCaffrey13_6,239.4270,45.7450,239.6810,45.7240,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2260143.3466,-3825807.2410,4560625.2279,-2244004.5425,-3837231.8150,4558996.2791,19906.8713,96.6424,239.5540,45.7345,239.5540,45.7346,-2252076.6732,-3831524.1583,4559816.3059,-2252076.6732,-3831524.1583,7.5000,239.5540,45.7346,0,90,-6.6115,0.0000,-3.3685,,,
EOre_McCaffrey13_7,238.5000,45.5680,239.4270,45.7450,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2329093.6511,-3800735.4039,4546876.3580,-2260143.3466,-3825807.2410,4560625.2279,74881.3704,74.4376,238.9635,45.6565,238.9628,45.6574,-2294657.6022,-3813336.6679,4553829.3125,-2294657.6022,-3813336.6679,7.5000,238.9628,45.6574,90,0,-4.8422,0.0000,-6.1482,,,
EOre_close,238.2520,45.2480,238.5000,45.5680,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2358848.5077,-3812154.0891,4521909.5945,-2329093.6511,-3800735.4039,4546876.3580,40518.8501,28.5418,238.3760,45.4080,238.3756,45.4081,-2343982.7444,-3806463.8628,4534416.0833,-2343982.7444,-3806463.8628,7.5000,238.3756,45.4081,90,0,1.3137,0.0000,-8.3269,,,
EOre_close2,243.8140,44.3400,243.9270,44.9880,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2009631.5619,-4086630.9845,4450301.0733,-1979318.7849,-4045116.1253,4501520.2034,72564.6123,7.0544,243.8705,44.6640,243.8702,44.6640,-1994507.1583,-4065938.9508,4475984.0376,-1994507.1583,-4065938.9508,7.5000,243.8702,44.6640,0,18,-12.2624,0.0000,3.9339,,,
FIJI_30,180.2610,-15.5420,181.7650,-15.9290,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-6134550.9265,-27944.9705,-1706122.9353,-6120045.8854,-188588.0461,-1747519.4910,166780.6890,105.0814,181.0130,-15.7355,181.0123,-15.7368,-6127822.0156,-108276.2352,-1726969.9081,-6127822.0156,-108276.2352,7.5000,181.0123,-15.7368,88,43,71.5343,0.0000,32.3041,,,
FIOR_fault_1,164.4820,-47.9140,165.0000,-47.0000,22.5000,0,0,0,0,0,0,0,0,0,36.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-4112175.2231,1141798.4750,-4725533.0534,-4194616.7565,1123944.1725,-4656854.2198,108865.9419,21.2168,164.7410,-47.4570,164.7432,-47.4573,-4153545.8569,1132912.7396,-4691366.2190,-4153536.6589,1132870.2683,18.0000,164.7438,-47.4575,88,43,31.8246,42.4830,0.0000,,,
FIOR_fault_2,165.0000,-47.0000,165.5000,-46.0000,22.5000,0,0,0,0,0,0,0,0,0,36.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-4194616.7565,1123944.1725,-4656854.2198,-4282309.4129,1107480.5158,-4580356.3683,117599.9278,19.2303,165.2500,-46.5000,165.2523,-46.5003,-4238641.6737,1115759.9338,-4618803.7406,-4238633.6552,1115717.2242,18.0000,165.2528,-46.5004,88,43,32.9288,42.7951,0.0000,,,
FIOR_fault_3,165.5000,-46.0000,165.9870,-45.5450,22.5000,0,0,0,0,0,0,0,0,0,36.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-4282309.4129,1107480.5158,-4580356.3683,-4326723.5248,1079816.1237,-4545086.5933,63184.5523,37.0084,165.7435,-45.7725,165.7445,-45.7728,-4304568.8350,1093661.8840,-4562777.9137,-4304545.8598,1093624.9984,18.0000,165.7449,-45.7730,88,43,18.7922,52.7556,0.0000,,,
FIOR_fault_4,165.9870,-45.5450,166.5000,-45.0000,22.5000,0,0,0,0,0,0,0,0,0,36.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-4326723.5248,1079816.1237,-4545086.5933,-4378059.8766,1051079.1824,-4502463.2959,72726.8916,33.7916,166.2435,-45.2725,166.2447,-45.2728,-4352461.8752,1065465.1613,-4523849.1439,-4352440.6490,1065427.2423,18.0000,166.2452,-45.2730,88,43,21.2137,52.4403,0.0000,,,
FIOR_fault_5,166.5000,-45.0000,167.0900,-44.6000,22.5000,0,0,0,0,0,0,0,0,0,36.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-4378059.8766,1051079.1824,-4502463.2959,-4419182.3627,1012939.6575,-4470920.7058,64459.2351,46.6099,166.7950,-44.8000,166.7960,-44.8004,-4398676.8436,1032022.7740,-4486749.6566,-4398647.2930,1031990.9122,18.0000,166.7964,-44.8007,88,43,9.4930,57.0548,0.0000,,,
FIOR_fault_6,167.0900,-44.6000,167.6800,-44.2600,22.5000,0,0,0,0,0,0,0,0,0,36.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-4419182.3627,1012939.6575,-4470920.7058,-4455220.4295,973024.3676,-4443938.1146,60285.6082,51.3999,167.3850,-44.4300,167.3859,-44.4304,-4437250.5764,992993.2574,-4457479.4643,-4437218.3219,992964.1359,18.0000,167.3862,-44.4307,88,43,4.6392,58.4409,0.0000,,,
FIOR_fault_7,167.6800,-44.2600,168.3120,-43.9420,22.5000,0,0,0,0,0,0,0,0,0,36.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-4455220.4295,973024.3676,-4443938.1146,-4489766.2977,928805.2827,-4418559.8106,61719.2518,55.2956,167.9960,-44.1010,167.9968,-44.1014,-4472545.3317,950926.1144,-4431301.0778,-4472511.0873,950899.3612,18.0000,167.9972,-44.1018,88,43,0.5305,59.3224,0.0000,,,
FIOR_fault_8,168.3120,-43.9420,168.7090,-43.8040,22.5000,0,0,0,0,0,0,0,0,0,36.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-4489766.2977,928805.2827,-4418559.8106,-4506517.4331,899754.9180,-4407504.1888,35402.4096,64.4726,168.5105,-43.8730,168.5107,-43.8732,-4498159.0656,914283.6620,-4413049.0443,-4498121.4199,914261.9546,18.0000,168.5110,-43.8735,88,43,-8.6083,59.1227,0.0000,,,
HISP_close,289.1390,18.2440,289.4140,17.7470,90.0000,0,0,0,0,0,0,0,0,0,14.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,1982695.4490,-5713103.1118,1993419.9387,2015765.2860,-5719614.6355,1940889.0219,62242.5105,152.0580,289.2765,17.9955,289.2767,17.9956,1999254.2222,-5716427.4568,1967178.4739,1999254.2222,-5716427.4568,7.0000,289.2767,17.9956,88,18,-3.3723,0.0000,3.0208,,,
Kamchatka_close_new,146.7500,42.1100,147.2660,42.3060,160.0000,0,0,0,0,0,0,0,0,0,40.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-3950402.5205,2589997.3839,4269728.9069,-3961257.5432,2546402.8903,4285863.0938,47850.9181,62.7633,147.0080,42.2080,147.0076,42.2083,-3955857.7688,2568217.9997,4277826.2098,-3955911.0902,2568231.2767,20.0000,147.0073,42.2087,18,43,-60.1079,77.9589,0.0000,,,
Metzger13_pos_1,343.0860,65.5040,343.2740,65.8720,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,2525926.3220,-768109.3170,5794312.3625,2492739.8962,-749090.9615,5811149.8004,41932.8168,11.8053,343.1800,65.6880,343.1793,65.6880,2509346.4110,-758604.1241,5802762.4313,2509346.4110,-758604.1241,7.5000,343.1793,65.6880,18,88,-5.5329,0.0000,4.1130,,,
Metzger13_pos_2,342.6530,66.0350,343.2740,65.8720,90.0000,0,0,0,0,0,0,0,0,0,6.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,2468684.4636,-771131.6820,5818531.1213,2492739.8962,-749090.9615,5811149.8004,33589.7016,122.4749,342.9635,65.9535,342.9645,65.9538,2480720.6468,-760113.9685,5814860.5563,2480720.6468,-760113.9685,3.0000,342.9645,65.9538,18,88,-5.8428,0.0000,-3.6695,,,
Metzger13_pos_3,342.0960,66.1390,342.6530,66.0350,90.0000,0,0,0,0,0,0,0,0,0,6.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,2451017.3332,-791845.9967,5823216.0712,2468684.4636,-771131.6820,5818531.1213,27744.1048,114.4532,342.3745,66.0870,342.3751,66.0873,2459856.6335,-781490.6912,5820887.3124,2459856.6335,-781490.6912,3.0000,342.3751,66.0873,18,88,-5.3186,0.0000,-4.3545,,,
Metzger13_pos_4,341.2050,66.2870,342.0960,66.1390,90.0000,0,0,0,0,0,0,0,0,0,6.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,2424159.6434,-825015.2007,5829850.0327,2451017.3332,-791845.9967,5823216.0712,43379.4018,111.9530,341.6505,66.2130,341.6518,66.2136,2437602.3861,-808435.2755,5826566.6112,2437602.3861,-808435.2755,3.0000,341.6518,66.2136,18,88,-5.1772,0.0000,-4.4706,,,
Metzger13_pos_5,341.0970,66.5920,341.2050,66.2870,90.0000,0,0,0,0,0,0,0,0,0,6.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,2393205.9622,-819517.5420,5843398.6414,2424159.6434,-825015.2007,5829850.0327,34351.4211,171.8858,341.1510,66.4395,341.1513,66.4395,2408691.3548,-822269.3074,5836645.4925,2408691.3548,-822269.3074,3.0000,341.1513,66.4395,18,88,-6.4171,0.0000,2.3336,,,
Metzger13_pos_6,341.0970,66.5920,341.2950,66.9970,90.0000,0,0,0,0,0,0,0,0,0,6.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,2393205.9622,-819517.5420,5843398.6414,2356841.2439,-797975.9927,5861133.4337,45997.1986,10.8239,341.1960,66.7945,341.1952,66.7945,2375038.7428,-808751.8833,5852304.0610,2375038.7428,-808751.8833,3.0000,341.1952,66.7945,18,88,-5.3073,0.0000,4.3440,,,
Metzger_connect,342.9750,65.3790,343.0860,65.5040,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,2536514.7486,-776700.7581,5788538.7037,2525926.3220,-768109.3170,5794312.3625,14858.4137,20.2289,343.0305,65.4415,343.0304,65.4415,2531222.2222,-772405.5449,5791429.4606,2531222.2222,-772405.5449,7.5000,343.0304,65.4415,18,88,-4.8637,0.0000,4.8493,,,
Metzger_connect2,340.9020,67.0580,341.2950,66.9970,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,2345414.4714,-812080.8931,5863779.2457,2356841.2439,-797975.9927,5861133.4337,18425.0631,111.4863,341.0985,67.0275,341.0987,67.0276,2351130.2756,-805029.2825,5862462.4300,2351130.2756,-805029.2825,7.5000,341.0987,67.0276,18,88,-5.2911,0.0000,-4.3839,,,
Novi_6,232.2080,49.4130,233.0020,49.7350,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2538615.6753,-3273707.3501,4835558.0961,-2476613.3788,-3286815.6635,4858763.2611,67679.1079,57.7498,232.6050,49.5740,232.6037,49.5747,-2507649.3134,-3280307.4506,4847229.0448,-2507649.3134,-3280307.4506,7.5000,232.6037,49.5747,91,92,-17000.3643,0.0000,314.0333,,,
Novi_McCaffrey13_1,231.9970,51.8640,232.8160,51.5110,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2420998.1762,-3098401.9467,5008295.5852,-2395066.5599,-3157214.0381,4983975.0354,68922.6395,124.4173,232.4065,51.6875,232.4081,51.6882,-2408067.4164,-3127853.0511,4996208.3694,-2408067.4164,-3127853.0511,7.5000,232.4081,51.6882,91,93,-22951.5450,0.0000,7050.9537,,,
Novi_McCaffrey13_2,232.8160,51.5110,232.9910,50.9660,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2395066.5599,-3157214.0381,4983975.0354,-2413840.5656,-3202227.9477,4946055.1307,61852.2015,168.5355,232.9035,51.2385,232.9040,51.2385,-2404481.5939,-3179757.9047,4965073.9565,-2404481.5939,-3179757.9047,7.5000,232.9040,51.2385,91,93,-15426.1133,0.0000,12136.8991,,,
Novi_McCaffrey13_3,232.9630,50.5630,232.9910,50.9660,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2436299.7129,-3228738.6974,4917727.2794,-2413840.5656,-3202227.9477,4946055.1307,44874.7384,2.5122,232.9770,50.7645,232.9769,50.7645,-2425084.9745,-3215503.0120,4931922.0095,-2425084.9745,-3215503.0120,7.5000,232.9769,50.7645,91,93,-13218.4865,0.0000,7215.1058,,,
Novi_McCaffrey13_4,232.2850,50.1390,232.9630,50.5630,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2496529.3515,-3228384.3928,4887660.6747,-2436299.7129,-3228738.6974,4917727.2794,67475.2080,45.3944,232.6240,50.3510,232.6225,50.3515,-2466448.4871,-3228606.4761,4902762.8481,-2466448.4871,-3228606.4761,7.5000,232.6225,50.3515,91,93,-7112.0857,0.0000,6406.5145,,,
Novi_McCaffrey13_5,232.2850,50.1390,233.0020,49.7350,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2496529.3515,-3228384.3928,4887660.6747,-2476613.3788,-3286815.6635,4858763.2611,68327.4500,130.8462,232.6435,49.9370,232.6450,49.9376,-2486606.9583,-3257646.1646,4873282.1345,-2486606.9583,-3257646.1646,7.5000,232.6450,49.9376,91,93,-489.0911,0.0000,-12541.7833,,,
Novi_close,230.5910,52.0380,231.9970,51.8640,90.0000,0,0,0,0,0,0,0,0,0,15.0000,0,0,0,0,0,1,2,0,1,0,0,1.0000,2,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,-2486627.0387,-3026299.9784,5020213.7278,-2420998.1762,-3098401.9467,5008295.5852,98584.6739,100.7712,231.2940,51.9510,231.2954,51.9531,-2453885.4565,-3062441.4964,5014404.2227,-2453885.4565,-3062441.4964,7.5000,231.2954,51.9531,91,18,-26118.5175,0.0000,10408.7265,,,
