lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate
131.642,30.655,-18.46582,131.542,30.673,-20.0,131.542,30.536,-20.0,0,57.197015267599300,-84.50635318425690
134.106,33.436,-18.762972,134.066,33.5271,-20.0,133.95,33.4317,-20.0,0,5.820137813518600,62.1831175650037
134.106,33.436,-18.762972,134.08,33.3015,-17.679635,134.262,33.4192,-17.202634,0,-5.415795079941070,68.01803391035430
134.08,33.3015,-17.679635,134.106,33.436,-18.762972,133.95,33.4317,-20.0,0,3.3197664778879200,67.85922321198670
133.32,33.0476,-18.497246,133.434,32.937,-17.342895,133.541,33.0834,-18.427044,0,-38.449121342913800,50.06559410576670
138.039,34.6594,-16.845046,138.182,34.6952,-15.928924,138.089,34.8329,-20.0,0,-32.07367847837470,17.7665764800641
138.315,34.7693,-14.932842,138.182,34.6952,-15.928924,138.281,34.611,-13.105792,0,-26.88199872210040,21.912479187111800
137.378,34.3014,-15.775949,137.239,34.3486,-17.208207,137.211,34.2163,-15.936805,0,-4.625396363541050,12.527606977102200
137.239,34.3486,-17.208207,137.378,34.3014,-15.775949,137.302,34.4648,-18.014998,0,-7.0356970982719,6.219631479562800
137.239,34.3486,-17.208207,137.119,34.3524,-18.216746,137.211,34.2163,-15.936805,0,-5.022563579925800,12.365758592040600
131.893,31.638,-17.835995,131.82,31.5322,-18.198613,131.983,31.4859,-16.093291,0,15.06475995832350,15.68831467148590
131.82,31.5322,-18.198613,131.893,31.638,-17.835995,131.698,31.6146,-20.0,0,13.820977735639100,24.149491943827700
131.82,31.5322,-18.198613,131.8,31.3999,-17.841715,131.983,31.4859,-16.093291,0,8.889408344403660,9.016392045811590
132.145,31.5153,-14.457734,132.246,31.4522,-13.051412,132.289,31.5648,-13.182947,0,27.92886499591910,-43.915665637386500
132.246,31.4522,-13.051412,132.386,31.4617,-11.655429,132.289,31.5648,-13.182947,0,30.182980374766000,-60.55603069925640
133.9,32.4828,-11.937515,133.911,32.6011,-12.795455,133.755,32.6193,-13.729214,0,-5.339869697266550,-81.26874252920700
133.911,32.6011,-12.795455,133.852,32.7047,-13.91547,133.755,32.6193,-13.729214,0,-14.720746489182400,-69.42530896637950
137.083,33.8575,-12.499958,136.952,33.7989,-12.767347,137.112,33.7263,-10.0,0,-13.521451571710700,28.461998836839600
133.177,32.7302,-16.541511,133.017,32.7495,-17.300998,133.056,32.6268,-16.222422,0,-54.72899406664160,44.55834485995880
133.017,32.7495,-17.300998,132.904,32.7091,-17.479152,133.056,32.6268,-16.222422,0,-49.556065309369800,58.08363074027750
132.216,32.0292,-16.21827,132.358,32.105,-15.577796,132.22,32.2009,-17.356775,0,51.03685336868100,57.879445483930100
132.358,32.105,-15.577796,132.369,32.2285,-16.45723,132.22,32.2009,-17.356775,0,48.290917050323600,65.56181494102610
134.041,32.6958,-12.895156,133.934,32.8076,-14.409475,133.852,32.7047,-13.91547,0,-16.028071580388500,-44.048091317936600
138.193,34.4828,-12.420108,138.128,34.5738,-14.473681,138.014,34.5067,-14.557699,0,-32.45275956768420,14.284947789252000
138.128,34.5738,-14.473681,138.193,34.4828,-12.420108,138.281,34.611,-13.105792,0,-30.897322284136900,17.316389951761400
138.128,34.5738,-14.473681,138.039,34.6594,-16.845046,138.014,34.5067,-14.557699,0,-36.29679439646730,12.652736950161300
133.32,33.0476,-18.497246,133.233,32.8962,-17.562142,133.434,32.937,-17.342895,0,-49.53375122434290,48.68114271489200
133.233,32.8962,-17.562142,133.32,33.0476,-18.497246,133.135,33.0228,-18.891091,0,-52.283023301793900,64.29970332340050
133.32,33.0476,-18.497246,133.222,33.1281,-19.370993,133.135,33.0228,-18.891091,0,-47.59895236312520,75.25442197607940
132.246,31.4522,-13.051412,132.124,31.3966,-14.047294,132.268,31.3245,-12.073257,0,12.142578493789100,-57.15178762558640
132.124,31.3966,-14.047294,132.246,31.4522,-13.051412,132.145,31.5153,-14.457734,0,18.047028107817500,-41.366768558959700
132.386,31.4617,-11.655429,132.246,31.4522,-13.051412,132.268,31.3245,-12.073257,0,17.618690691488700,-68.92771592023280
131.701,30.5113,-17.5,131.798,30.6746,-16.077252,131.642,30.655,-18.46582,0,76.15527310694420,-87.88114705977920
131.798,30.6746,-16.077252,131.701,30.5113,-17.5,131.898,30.5495,-14.504769,0,85.1264518919977,-89.99983742552570
133.852,32.7047,-13.91547,133.911,32.6011,-12.795455,134.041,32.6958,-12.895156,0,-11.08647921334200,-60.96748678307000
134.082,32.5298,-11.365191,133.911,32.6011,-12.795455,133.9,32.4828,-11.937515,0,6.355520743719810,-81.0801227665618
137.398,34.1419,-13.777452,137.211,34.2163,-15.936805,137.24,34.0818,-13.985009,0,-1.028604659597020,24.49152636729040
137.211,34.2163,-15.936805,137.398,34.1419,-13.777452,137.378,34.3014,-15.775949,0,-1.8475018141160600,18.50469567150600
131.698,31.6146,-20.0,131.649,31.4842,-20.0,131.82,31.5322,-18.198613,0,7.919093118372520,19.73166130331890
131.649,31.4842,-20.0,131.8,31.3999,-17.841715,131.82,31.5322,-18.198613,0,5.396135581892100,14.350080003670200
131.71,31.0115,-17.647805,131.897,30.9533,-14.901007,131.834,31.1141,-16.187104,0,23.87445900773880,-52.81152405797950
133.373,32.1065,-10.989646,133.408,32.0,-10.0,133.55,32.0635,-10.0,0,54.51372987954290,18.62243442695680
133.176,32.1805,-12.289743,133.373,32.1065,-10.989646,133.354,32.283,-12.433658,0,24.267650266851100,3.6733992658785
133.06,32.8838,-18.154537,133.017,32.7495,-17.300998,133.177,32.7302,-16.541511,0,-56.94996776209450,54.114887611979900
133.017,32.7495,-17.300998,133.06,32.8838,-18.154537,132.863,32.8705,-18.832698,0,-51.74805926364400,71.47881010129450
132.904,32.7091,-17.479152,133.017,32.7495,-17.300998,132.863,32.8705,-18.832698,0,-46.88039930115510,72.54252296658560
132.396,31.947,-14.100346,132.358,32.105,-15.577796,132.216,32.0292,-16.21827,0,60.99748102483140,38.191507601806100
132.53,32.0218,-13.710226,132.358,32.105,-15.577796,132.396,31.947,-14.100346,0,66.9916426961068,27.82782324433270
132.369,32.2285,-16.45723,132.358,32.105,-15.577796,132.538,32.1642,-15.005315,0,52.43098757178570,56.89511524726420
132.358,32.105,-15.577796,132.53,32.0218,-13.710226,132.538,32.1642,-15.005315,0,61.059326722071800,39.31224745548330
134.603,33.297,-14.066833,134.803,33.2729,-14.034464,134.683,33.4049,-15.719672,0,-29.6587939403558,59.5964385201638
134.803,33.2729,-14.034464,134.603,33.297,-14.066833,134.689,33.18,-12.114489,0,-24.423499134738800,65.87948018427510
132.315,32.4376,-18.534186,132.276,32.3334,-17.947558,132.472,32.3259,-16.816369,0,32.57273667788780,84.58572132390550
132.276,32.3334,-17.947558,132.315,32.4376,-18.534186,132.146,32.4763,-20.0,0,28.40398966996140,84.04725508953750
132.276,32.3334,-17.947558,132.369,32.2285,-16.45723,132.472,32.3259,-16.816369,0,38.55888578848240,78.35143274374380
132.369,32.2285,-16.45723,132.276,32.3334,-17.947558,132.22,32.2009,-17.356775,0,40.703446976874100,76.26823052790760
132.276,32.3334,-17.947558,132.164,32.3204,-18.674184,132.22,32.2009,-17.356775,0,35.529201690986400,78.92513904085430
132.164,32.3204,-18.674184,132.276,32.3334,-17.947558,132.146,32.4763,-20.0,0,28.7903727527249,81.2163612008659
133.934,32.8076,-14.409475,133.989,32.9493,-15.194962,133.812,32.9297,-15.986226,0,-20.93564885942170,-2.206283613956320
137.112,33.7263,-10.0,137.246,33.804,-10.0,137.083,33.8575,-12.499958,0,-7.280961096577440,36.20035312640150
137.246,33.804,-10.0,137.182,33.9507,-12.889355,137.083,33.8575,-12.499958,0,-6.448838872135320,36.46341795147310
137.679,34.4011,-15.300526,137.702,34.5845,-17.660779,137.539,34.4786,-17.062696,0,-24.59678080367720,0.10902776354921900
137.702,34.5845,-17.660779,137.679,34.4011,-15.300526,137.835,34.5052,-15.69348,0,-28.713693182365900,2.3738309101172600
133.754,32.7932,-15.117367,133.852,32.7047,-13.91547,133.934,32.8076,-14.409475,0,-22.650324601796600,-40.05439732325780
133.812,32.9297,-15.986226,133.754,32.7932,-15.117367,133.934,32.8076,-14.409475,0,-24.472720720251500,-19.567306934379600
133.265,31.9387,-10.0,133.408,32.0,-10.0,133.373,32.1065,-10.989646,0,59.043164206505600,32.89889253805870
134.422,33.5044,-17.555409,134.34,33.6603,-20.0,134.241,33.5544,-18.87793,0,-22.92723291520120,43.76092877032760
134.34,33.6603,-20.0,134.422,33.5044,-17.555409,134.53,33.5974,-18.750469,0,-30.573298599430500,39.121957965896100
137.511,34.3616,-15.7083,137.423,34.424,-16.915155,137.378,34.3014,-15.775949,0,-9.405003193197630,5.926443773183910
137.423,34.424,-16.915155,137.511,34.3616,-15.7083,137.539,34.4786,-17.062696,0,-14.607243927878700,1.664801679220870
137.423,34.424,-16.915155,137.302,34.4648,-18.014998,137.378,34.3014,-15.775949,0,-9.360557862805570,3.7364383788473300
134.461,33.1848,-13.130979,134.289,33.0774,-13.637966,134.457,33.0466,-11.691735,0,-16.20956305761500,75.33240195613030
134.289,33.0774,-13.637966,134.461,33.1848,-13.130979,134.257,33.238,-15.450852,0,-17.613322847963500,74.68956458007830
134.226,32.7995,-12.027112,134.08,32.8244,-13.556095,134.041,32.6958,-12.895156,0,-9.57942811200618,-14.108107116717400
134.08,32.8244,-13.556095,133.934,32.8076,-14.409475,134.041,32.6958,-12.895156,0,-14.55175616997390,-26.374401573496400
137.044,34.4725,-20.0,137.165,34.4514,-18.774448,137.157,34.5688,-20.0,0,-3.667885344458760,7.214628750256600
137.165,34.4514,-18.774448,137.302,34.4648,-18.014998,137.157,34.5688,-20.0,0,-5.986555461668770,3.450397973604190
137.165,34.4514,-18.774448,137.044,34.4725,-20.0,137.119,34.3524,-18.216746,0,-3.957420130319400,9.516625456513660
137.165,34.4514,-18.774448,137.239,34.3486,-17.208207,137.302,34.4648,-18.014998,0,-6.323245765648170,5.086244371989850
137.119,34.3524,-18.216746,137.239,34.3486,-17.208207,137.165,34.4514,-18.774448,0,-4.994841445568150,8.634312700988590
137.423,34.424,-16.915155,137.433,34.535,-18.352182,137.302,34.4648,-18.014998,0,-12.720058914534200,-0.7522108087703340
137.539,34.4786,-17.062696,137.433,34.535,-18.352182,137.423,34.424,-16.915155,0,-16.478991418407400,-1.5841850312316900
136.397,33.8764,-20.0,136.643,33.8133,-16.33655,136.529,33.9581,-20.0,0,-22.198575743826900,23.29764753237830
136.397,33.8764,-20.0,136.526,33.693,-15.534514,136.643,33.8133,-16.33655,0,-17.701362864363000,23.88179708542090
136.361,33.6825,-17.109188,136.397,33.8764,-20.0,136.261,33.7994,-20.0,0,-17.399475001319300,31.836793826138800
136.397,33.8764,-20.0,136.361,33.6825,-17.109188,136.526,33.693,-15.534514,0,-14.430592938279300,28.812361928624500
134.08,33.3015,-17.679635,134.086,33.1228,-15.910359,134.257,33.238,-15.450852,0,-9.921474098765610,69.2565414647883
134.086,33.1228,-15.910359,134.08,33.3015,-17.679635,133.943,33.2582,-18.237941,0,-4.529594256135630,66.61141363466530
132.983,32.2296,-13.402038,132.803,32.2966,-14.732303,132.863,32.1454,-13.3535,0,25.01797620525570,34.275763580194600
132.803,32.2966,-14.732303,132.983,32.2296,-13.402038,132.952,32.3599,-14.550559,0,8.382365649578070,37.98447181987480
132.538,32.1642,-15.005315,132.635,32.2741,-15.46553,132.472,32.3259,-16.816369,0,39.565240877524100,62.6764377128285
132.369,32.2285,-16.45723,132.538,32.1642,-15.005315,132.472,32.3259,-16.816369,0,43.95488059712320,66.48241861537440
134.041,32.6958,-12.895156,134.082,32.5298,-11.365191,134.192,32.6597,-11.427603,0,4.047423244782340,-49.51520221778180
134.082,32.5298,-11.365191,134.041,32.6958,-12.895156,133.911,32.6011,-12.795455,0,0.1438667360142050,-65.91098504600240
135.936,33.2661,-13.15186,135.884,33.0796,-10.0,136.031,33.1379,-10.0,0,-25.020757882809900,44.48031532003650
135.884,33.0796,-10.0,135.936,33.2661,-13.15186,135.765,33.169,-12.407824,0,-38.05841517228340,40.324911245830900
131.937,31.7966,-18.044577,131.893,31.638,-17.835995,132.028,31.6954,-16.59902,0,28.230966434948900,27.34700176007160
131.893,31.638,-17.835995,131.937,31.7966,-18.044577,131.746,31.7454,-20.0,0,23.010667043936400,32.29441982480460
134.082,32.5298,-11.365191,134.084,32.3596,-10.0,134.199,32.4545,-10.0,0,31.428463152604700,-72.81036197349990
133.9,32.4828,-11.937515,134.084,32.3596,-10.0,134.082,32.5298,-11.365191,0,22.70722178450090,-83.95862052988340
134.084,32.3596,-10.0,133.9,32.4828,-11.937515,133.886,32.3418,-10.918634,0,28.247373356640900,-89.73576128580040
138.462,34.6355,-10.0,138.315,34.7693,-14.932842,138.281,34.611,-13.105792,0,-21.658676323089800,24.151761647877000
138.315,34.7693,-14.932842,138.462,34.6355,-10.0,138.502,34.7673,-10.0,0,-14.581668646485700,27.2265802560079
132.346,31.0978,-10.0,132.408,31.2235,-10.0,132.196,31.1426,-11.984466,0,-8.268871749471640,-86.97016348650030
131.998,31.9448,-17.914721,132.216,32.0292,-16.21827,132.022,32.0919,-18.232551,0,40.79199870110830,52.97716679320410
132.196,31.1426,-11.984466,132.268,31.3245,-12.073257,132.061,31.2609,-14.125229,0,0.8485957455582690,-66.85987098864760
132.268,31.3245,-12.073257,132.196,31.1426,-11.984466,132.408,31.2235,-10.0,0,-3.2560819450861200,-81.95615419311120
132.22,32.2009,-17.356775,132.022,32.0919,-18.232551,132.216,32.0292,-16.21827,0,42.98322479998630,61.473244433363000
132.022,32.0919,-18.232551,132.22,32.2009,-17.356775,132.059,32.2472,-18.986016,0,34.20727641547190,67.99649948225800
138.089,34.8329,-20.0,138.315,34.7693,-14.932842,138.223,34.9135,-20.0,0,-19.665238300766800,24.627447424124400
138.315,34.7693,-14.932842,138.089,34.8329,-20.0,138.182,34.6952,-15.928924,0,-25.993462901687400,22.10329816961960
135.12,33.3302,-17.079232,134.906,33.4028,-16.896142,135.004,33.2412,-14.391749,0,-32.727423312891000,32.8573876758519
134.906,33.4028,-16.896142,135.12,33.3302,-17.079232,135.06,33.4789,-20.0,0,-35.611774675021900,26.020990297955500
134.289,33.0774,-13.637966,134.086,33.1228,-15.910359,134.165,32.9551,-13.789306,0,-15.20853902791670,54.63924281998540
134.086,33.1228,-15.910359,134.289,33.0774,-13.637966,134.257,33.238,-15.450852,0,-14.568492807765700,67.54897639440280
133.012,32.0854,-12.19473,133.176,32.1805,-12.289743,132.983,32.2296,-13.402038,0,30.13786000585520,22.341610474522900
133.176,32.1805,-12.289743,133.012,32.0854,-12.19473,133.149,32.0212,-11.104801,0,43.80938719543730,23.288703083846100
132.457,32.4797,-18.056205,132.257,32.5662,-20.0,132.315,32.4376,-18.534186,0,24.352497852762400,87.62944770365800
132.257,32.5662,-20.0,132.457,32.4797,-18.056205,132.448,32.6127,-18.895275,0,20.034254206793700,88.25316016751670
132.863,32.8705,-18.832698,132.932,33.0631,-20.0,132.794,32.9899,-20.0,0,-42.22045800483940,83.99786344233170
133.755,32.6193,-13.729214,133.551,32.5104,-13.483244,133.744,32.4335,-12.277105,0,-12.103406225079700,-76.13649786402350
132.242,30.84,-10.0,132.08,30.7086,-11.866502,132.206,30.7076,-10.0,0,48.648152290329400,-85.70242021593010
132.08,30.7086,-11.866502,132.242,30.84,-10.0,132.044,30.8456,-12.615146,0,47.68037349215470,-86.8689060980363
137.383,33.8785,-10.0,137.182,33.9507,-12.889355,137.246,33.804,-10.0,0,2.8902289061483900,43.9373988641316
137.182,33.9507,-12.889355,137.383,33.8785,-10.0,137.377,34.0106,-12.026281,0,5.997959880191700,42.662438190000900
134.906,33.4028,-16.896142,134.683,33.4049,-15.719672,134.803,33.2729,-14.034464,0,-32.10539287872950,48.14437939309550
134.683,33.4049,-15.719672,134.906,33.4028,-16.896142,134.773,33.4793,-17.560768,0,-35.2657162831099,41.84485486560730
133.55,32.0635,-10.0,133.545,32.2006,-11.122311,133.373,32.1065,-10.989646,0,44.568369360765800,-2.5191027745421100
133.545,32.2006,-11.122311,133.354,32.283,-12.433658,133.373,32.1065,-10.989646,0,27.34418578749700,-11.303883439811300
134.461,33.1848,-13.130979,134.627,33.022,-10.0,134.689,33.18,-12.114489,0,-15.240823151277400,77.70813289049720
134.461,33.1848,-13.130979,134.457,33.0466,-11.691735,134.627,33.022,-10.0,0,-13.307772848904800,78.38378248182800
134.603,33.297,-14.066833,134.461,33.1848,-13.130979,134.689,33.18,-12.114489,0,-22.31045959068080,74.1498441763616
134.423,33.3468,-15.376691,134.461,33.1848,-13.130979,134.603,33.297,-14.066833,0,-24.482312645308400,73.4656435831259
134.423,33.3468,-15.376691,134.257,33.238,-15.450852,134.461,33.1848,-13.130979,0,-20.507862925107600,75.27522651673930
132.268,31.3245,-12.073257,132.486,31.342,-10.0,132.386,31.4617,-11.655429,0,14.437701087440000,-81.78463272296390
132.486,31.342,-10.0,132.268,31.3245,-12.073257,132.408,31.2235,-10.0,0,2.2928242854471100,-86.82374703403000
138.326,34.996,-20.0,138.557,35.035,-10.0,138.404,35.1162,-20.0,0,4.868785320268510,30.43142000888630
138.557,35.035,-10.0,138.326,34.996,-20.0,138.44,34.8994,-14.186576,0,1.6983168630595100,31.049226656659000
134.08,32.8244,-13.556095,134.165,32.9551,-13.789306,133.989,32.9493,-15.194962,0,-16.47624685560140,15.521620902482500
134.165,32.9551,-13.789306,134.08,32.8244,-13.556095,134.226,32.7995,-12.027112,0,-12.614955687600100,13.502021569470500
133.934,32.8076,-14.409475,134.08,32.8244,-13.556095,133.989,32.9493,-15.194962,0,-18.149976091155200,-5.3478873805576600
138.128,34.5738,-14.473681,138.182,34.6952,-15.928924,138.039,34.6594,-16.845046,0,-35.08043491388570,15.780067595730800
138.281,34.611,-13.105792,138.182,34.6952,-15.928924,138.128,34.5738,-14.473681,0,-32.02409076954820,18.25580625534920
136.702,33.9679,-18.002875,136.945,33.975,-15.87809,136.786,34.1244,-20.0,0,-21.01490616264600,21.0222265472114
136.945,33.975,-15.87809,136.702,33.9679,-18.002875,136.809,33.8597,-15.20278,0,-22.200059014404600,20.41356050224410
132.216,32.0292,-16.21827,132.132,31.8219,-15.94573,132.293,31.8755,-14.546634,0,56.5812132274203,26.96875637589640
132.216,32.0292,-16.21827,131.998,31.9448,-17.914721,132.132,31.8219,-15.94573,0,46.89833808828010,40.07791928973680
137.182,33.9507,-12.889355,136.945,33.975,-15.87809,137.083,33.8575,-12.499958,0,-13.489358666206200,28.472224194237300
136.945,33.975,-15.87809,137.182,33.9507,-12.889355,137.082,34.0909,-15.826419,0,-12.511855401512200,26.4373845744125
131.897,30.9533,-14.901007,131.719,30.8236,-17.365648,131.909,30.7769,-14.485145,0,53.438708414396200,-76.28188784178580
131.897,30.9533,-14.901007,131.71,31.0115,-17.647805,131.719,30.8236,-17.365648,0,37.777501395848700,-63.878529314147900
133.812,32.9297,-15.986226,133.889,33.0871,-16.982994,133.714,33.0642,-17.528012,0,-17.43002872815780,29.964988306726200
133.889,33.0871,-16.982994,133.812,32.9297,-15.986226,133.989,32.9493,-15.194962,0,-18.009152044960400,22.016030603780900
135.705,33.5361,-20.0,135.749,33.3376,-15.702743,135.886,33.4289,-16.781921,0,-39.49751401479940,43.1327786909342
135.749,33.3376,-15.702743,135.705,33.5361,-20.0,135.578,33.4038,-17.829717,0,-44.98955876153710,35.796389384223300
132.932,33.0631,-20.0,133.06,32.8838,-18.154537,133.135,33.0228,-18.891091,0,-52.77450267674760,78.93834721434510
133.06,32.8838,-18.154537,132.932,33.0631,-20.0,132.863,32.8705,-18.832698,0,-49.33924876446720,80.46392259968390
132.107,30.9885,-12.312393,132.242,30.84,-10.0,132.294,30.969,-10.0,0,14.834502869626200,-86.00346879558940
132.242,30.84,-10.0,132.107,30.9885,-12.312393,132.044,30.8456,-12.615146,0,30.77197966131190,-85.12854268202840
134.423,33.3468,-15.376691,134.422,33.5044,-17.555409,134.262,33.4192,-17.202634,0,-22.983998382877700,63.18413042834260
134.422,33.5044,-17.555409,134.423,33.3468,-15.376691,134.545,33.4017,-15.776014,0,-28.445953090677500,61.645455422548400
136.945,33.975,-15.87809,136.952,33.7989,-12.767347,137.083,33.8575,-12.499958,0,-17.43518511741130,25.11553471149740
136.952,33.7989,-12.767347,136.945,33.975,-15.87809,136.809,33.8597,-15.20278,0,-20.404784482761600,21.528789558607500
131.998,31.9448,-17.914721,131.792,31.8766,-20.0,131.937,31.7966,-18.044577,0,29.05417466251700,41.12530012253540
131.792,31.8766,-20.0,131.998,31.9448,-17.914721,131.837,32.0081,-20.0,0,25.36366252544700,43.11677224491810
133.755,32.6193,-13.729214,133.492,32.6751,-14.960111,133.551,32.5104,-13.483244,0,-28.1839048397285,-58.46867939020290
133.492,32.6751,-14.960111,133.755,32.6193,-13.729214,133.653,32.7646,-15.339046,0,-32.429195352112600,-49.0576377501927
137.182,33.9507,-12.889355,137.377,34.0106,-12.026281,137.24,34.0818,-13.985009,0,0.4962420271137620,34.84753380829490
133.373,32.1065,-10.989646,133.149,32.0212,-11.104801,133.265,31.9387,-10.0,0,56.947108990552800,32.11331392289020
133.149,32.0212,-11.104801,133.373,32.1065,-10.989646,133.176,32.1805,-12.289743,0,41.50510204528380,20.67454587824050
133.32,33.0476,-18.497246,133.375,33.2127,-20.0,133.222,33.1281,-19.370993,0,-37.88484564850050,77.50131176102000
133.541,33.0834,-18.427044,133.375,33.2127,-20.0,133.32,33.0476,-18.497246,0,-31.24336071385950,67.96366995982650
133.134,32.3263,-13.624243,133.354,32.283,-12.433658,133.246,32.4213,-13.91285,0,-9.556680623174270,-4.08981680177791
133.134,32.3263,-13.624243,133.176,32.1805,-12.289743,133.354,32.283,-12.433658,0,6.988828220636300,4.252011320858010
133.541,33.0834,-18.427044,133.714,33.0642,-17.528012,133.626,33.1805,-18.855738,0,-16.52183228547330,53.048947152539500
133.541,33.0834,-18.427044,133.645,32.9201,-16.646874,133.714,33.0642,-17.528012,0,-24.96051339708160,34.061930558266600
134.106,33.436,-18.762972,134.241,33.5544,-18.87793,134.066,33.5271,-20.0,0,-3.0957528799840800,56.51666770572540
134.106,33.436,-18.762972,134.262,33.4192,-17.202634,134.241,33.5544,-18.87793,0,-9.473552101227430,60.134742614234500
138.406,35.508,-30.0,138.279,35.4218,-30.0,138.458,35.383,-20.0,0,3.486313073525070,16.15356827902850
132.339,32.9625,-26.875431,132.305,33.0737,-30.0,132.186,32.9828,-30.0,0,10.681686557907500,25.50514445088020
132.183,32.7264,-25.338008,132.1,32.876,-30.0,132.028,32.7548,-30.0,0,16.809455038604100,28.540271247049900
138.337,35.2957,-24.954959,138.162,35.326,-30.0,138.278,35.2013,-24.789986,0,3.5012934302115800,21.6325181256643
136.22,34.0481,-26.634791,136.164,34.1576,-30.0,136.054,34.0577,-30.0,0,-20.53337939008010,18.334052676224000
138.337,35.2957,-24.954959,138.427,35.2486,-20.0,138.458,35.383,-20.0,0,7.424202911661410,22.527825569322200
138.337,35.2957,-24.954959,138.279,35.4218,-30.0,138.162,35.326,-30.0,0,2.34014761651628,18.201182455280100
138.279,35.4218,-30.0,138.337,35.2957,-24.954959,138.458,35.383,-20.0,0,4.925121268798640,19.12855698847660
138.278,35.2013,-24.789986,138.427,35.2486,-20.0,138.337,35.2957,-24.954959,0,6.453101478559150,24.109653827949000
138.427,35.2486,-20.0,138.278,35.2013,-24.789986,138.404,35.1162,-20.0,0,6.876022156402530,26.562481223780500
132.183,32.7264,-25.338008,132.264,32.8619,-25.869312,132.1,32.876,-30.0,0,18.274329060624800,37.549565144676100
132.408,32.889,-23.577505,132.339,32.9625,-26.875431,132.264,32.8619,-25.869312,0,12.958858797969100,50.59311427102230
138.114,35.1172,-26.345919,138.043,35.2324,-30.0,137.921,35.1406,-30.0,0,-4.659157407393760,20.751001484644800
138.114,35.1172,-26.345919,138.051,34.9731,-23.929363,138.237,35.0502,-22.773163,0,-6.385088123890410,25.301037728036300
135.353,33.8052,-30.0,135.198,33.8453,-30.0,135.22,33.701,-25.659018,0,-20.292222318653500,-4.23353511786235
135.353,33.8052,-30.0,135.418,33.6499,-24.492421,135.515,33.7961,-30.0,0,-22.371191232417500,5.235318043638960
135.22,33.701,-25.659018,135.418,33.6499,-24.492421,135.353,33.8052,-30.0,0,-24.68791979059380,3.270348052271610
132.398,32.7547,-20.0,132.522,32.841,-20.0,132.408,32.889,-23.577505,0,7.8954938097907900,74.06575762083760
132.264,32.8619,-25.869312,132.398,32.7547,-20.0,132.408,32.889,-23.577505,0,13.964270052108400,63.09019863408650
132.705,33.0712,-23.636914,132.662,32.9099,-20.0,132.794,32.9899,-20.0,0,-27.952623396336300,80.31709125357980
136.613,34.6785,-30.0,136.548,34.5814,-30.0,136.688,34.6357,-27.919337,0,-2.320220162248430,32.54490447173280
137.631,34.6822,-20.0,137.528,34.7792,-23.095595,137.47,34.6597,-20.0,0,-22.333208482459900,-3.2012683376300200
132.186,32.9828,-30.0,132.1,32.876,-30.0,132.264,32.8619,-25.869312,0,16.506980561712300,24.95395101927280
132.339,32.9625,-26.875431,132.186,32.9828,-30.0,132.264,32.8619,-25.869312,0,14.610848621075600,34.19258016254060
136.397,33.8764,-20.0,136.337,33.9666,-22.916695,136.261,33.7994,-20.0,0,-21.726872099946300,28.539602353450800
135.287,33.5658,-22.231034,135.418,33.6499,-24.492421,135.22,33.701,-25.659018,0,-30.548984642328600,8.068340715845480
135.418,33.6499,-24.492421,135.287,33.5658,-22.231034,135.384,33.4811,-20.0,0,-36.05305965498870,13.921515283998200
135.13,33.5727,-22.154361,135.287,33.5658,-22.231034,135.22,33.701,-25.659018,0,-32.04767955631730,7.657962358780530
135.287,33.5658,-22.231034,135.13,33.5727,-22.154361,135.222,33.4635,-20.0,0,-36.09513296637470,12.270676612205300
135.222,33.4635,-20.0,135.384,33.4811,-20.0,135.287,33.5658,-22.231034,0,-38.87608742349490,14.485751169225900
135.06,33.4789,-20.0,135.222,33.4635,-20.0,135.13,33.5727,-22.154361,0,-36.402514696022100,14.696014017460100
135.545,33.5045,-20.0,135.418,33.6499,-24.492421,135.384,33.4811,-20.0,0,-38.512827691977300,18.88020791498720
131.553,31.0838,-20.0,131.564,31.2205,-20.0,131.414,31.1508,-25.186752,0,-11.146062115142700,-28.74866899564300
131.602,31.3534,-20.0,131.649,31.4842,-20.0,131.551,31.4929,-24.572091,0,-2.066877289301560,5.682740228965890
135.824,33.8763,-30.0,135.67,33.8341,-30.0,135.823,33.74,-25.006458,0,-21.39991196438040,21.626083867455600
133.57,33.777,-28.34661,133.546,33.8729,-30.0,133.411,33.797,-30.0,0,15.84982797842740,21.475880259699200
133.451,33.6454,-27.446745,133.57,33.777,-28.34661,133.411,33.797,-30.0,0,15.687693112361500,34.14876496306140
132.884,33.1549,-23.200032,132.794,32.9899,-20.0,132.932,33.0631,-20.0,0,-42.44514865191120,83.10966288007180
136.529,33.9581,-20.0,136.337,33.9666,-22.916695,136.397,33.8764,-20.0,0,-23.271044572836900,25.18505178618000
133.719,33.8469,-28.045278,133.666,33.6917,-26.269328,133.812,33.6967,-24.986526,0,20.990043340475700,27.12544190785360
133.727,33.5641,-23.848604,133.812,33.6967,-24.986526,133.666,33.6917,-26.269328,0,23.577210546084400,42.84184685552590
133.727,33.5641,-23.848604,133.873,33.5395,-22.228862,133.812,33.6967,-24.986526,0,22.62310455887940,49.151473407020900
131.444,31.5053,-30.0,131.551,31.4929,-24.572091,131.505,31.6302,-30.0,0,-2.219030044365430,-7.633254459688270
133.844,33.9661,-30.0,133.684,33.9436,-30.0,133.719,33.8469,-28.045278,0,12.369067026109400,-0.515055148410664
