name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
beppu-schina                ,129.3370,31.8610,129.5840,32.3240,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3428649.9260,4146883.0781,3404713.1866,-3428069.5014,4182768.6276,3361121.4739,56387.7541,24.3593,129.4605,32.0925,129.4602,32.0926,-3428393.3540,4164866.4965,3382951.0103,-3428393.3540,4164866.4965,0.0000,129.4602,32.0926,12,13,-9.2573,0.0000,-2.5834,0.0000,0.0000,0.0000
beppu1a                     ,131.7940,33.3510,131.9890,33.4240,120.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3555255.2648,3950035.7862,3507382.0368,-3544766.5037,3965441.2334,3500608.1930,19867.8871,65.8973,131.8915,33.3875,131.8915,33.3875,-3550015.1895,3957743.2830,3503999.3895,-3550015.1895,3957743.2830,0.0000,131.8915,33.3875,10,13,-6.6701,2.2595,0.0000,0.0000,0.0000,0.0000
bsgconn                     ,128.9550,32.3760,129.8180,32.6300,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3380975.1306,4181867.9231,3409595.1814,-3433864.4912,4118820.3251,3433401.4107,85851.2469,70.6153,129.3865,32.5030,129.3859,32.5037,-3407496.9398,4150437.6401,3421576.1664,-3407496.9398,4150437.6401,0.0000,129.3859,32.5037,5,12,4.5687,0.0000,4.5148,0.0000,0.0000,0.0000
c-nhonshu1                  ,139.8790,36.8500,139.8990,36.9910,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3896287.2148,3283419.9420,3818697.5379,-3890233.0794,3275996.4800,3831225.0145,15748.7899,6.4913,139.8890,36.9205,139.8890,36.9205,-3893263.1130,3279710.7049,3824964.2464,-3893263.1130,3279710.7049,0.0000,139.8890,36.9205,1,8,3.3579,4.6514,0.0000,0.0000,0.0000,0.0000
c-nhonshu5ba                ,140.7650,41.0400,140.8470,40.7650,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3739796.5932,3044998.7230,4157674.3114,-3719935.2642,3037690.9565,4180773.4624,31311.1253,167.2251,140.8060,40.9025,140.8061,40.9025,-3729877.1031,3041353.9868,4169236.6428,-3729877.1031,3041353.9868,0.0000,140.8061,40.9025,1,8,3.2726,-0.5400,0.0000,0.0000,0.0000,0.0000
c-nhonshu5bb                ,140.7060,41.4090,140.7650,41.0400,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3719935.2642,3037690.9565,4180773.4624,-3695890.6542,3024405.1880,4211616.9096,41278.0133,173.0972,140.7355,41.2245,140.7356,41.2245,-3707932.2757,3031063.8968,4196217.5055,-3707932.2757,3031063.8968,0.0000,140.7356,41.2245,1,8,3.3035,-0.3501,0.0000,0.0000,0.0000,0.0000
cross_eurasia_1             ,69.4840,38.7420,79.5300,70.2610,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,1740578.6386,4651428.8473,3984839.6634,390793.0999,2114709.7387,5993299.1695,3557414.4415,6.4092,74.5070,54.5015,72.5187,54.6097,1107753.2051,3517349.0033,5190904.5731,1107753.2051,3517349.0033,0.0000,72.5187,54.6097,6,4,-30.9990,0.0000,67.2240,0.0000,0.0000,0.0000
cross_tibet_1a              ,69.4840,38.7420,70.7040,36.6610,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,1740578.6386,4651428.8473,3984839.6634,1687881.7372,4820912.5537,3801869.1261,254793.2958,154.6484,70.0940,37.7015,70.1025,37.7032,1714574.4034,4737112.4295,3894143.2827,1714574.4034,4737112.4295,0.0000,70.1025,37.7032,6,4,-77.7871,0.0000,72.5604,0.0000,0.0000,0.0000
cross_tibet_1b              ,70.7040,36.6610,71.9250,34.5810,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,1687881.7372,4820912.5537,3801869.1261,1626538.6822,4983764.1952,3613975.3490,255912.9553,154.0337,71.3145,35.6210,71.3224,35.6226,1657546.4199,4903323.0221,3708680.9876,1657546.4199,4903323.0221,0.0000,71.3224,35.6226,6,4,-79.5476,0.0000,74.7864,0.0000,0.0000,0.0000
e-izu-mp                    ,139.1940,35.2410,139.2250,35.0280,70.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3948549.1796,3405290.8029,3654764.7511,-3936394.7216,3398524.1939,3674123.2098,23799.1632,173.1732,139.2095,35.1345,139.2095,35.1345,-3942478.8067,3401913.4254,3664450.4862,-3942478.8067,3401913.4254,0.0000,139.2095,35.1345,15,14,13.5650,2.3427,0.0000,0.0000,0.0000,0.0000
eastern-mtla                ,134.7680,34.1950,135.0520,34.2360,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3709010.7009,3739169.7689,3578575.2083,-3725685.7973,3718929.2771,3582343.0648,26563.0634,80.0617,134.9100,34.2155,134.9100,34.2156,-3717356.2859,3729057.5645,3580466.9228,-3717356.2859,3729057.5645,0.0000,134.9100,34.2156,16,13,-0.0828,0.0000,0.9441,0.0000,0.0000,0.0000
eastern-mtlba               ,135.0520,34.2360,135.4440,34.3040,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3725685.7973,3718929.2771,3582343.0648,-3748009.9755,3690366.8914,3588588.1474,36879.4679,78.0875,135.2480,34.2700,135.2479,34.2702,-3736863.4637,3704663.4803,3585480.6391,-3736863.4637,3704663.4803,0.0000,135.2479,34.2702,16,13,-0.1037,0.0000,0.0587,0.0000,0.0000,0.0000
eastern-mtlbbaa             ,135.4440,34.3040,135.6020,34.3450,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3748009.9755,3690366.8914,3588588.1474,-3756336.5946,3678219.7134,3592351.1228,15235.7186,72.5872,135.5230,34.3245,135.5230,34.3245,-3752175.9567,3684295.9144,3590472.2066,-3752175.9567,3684295.9144,0.0000,135.5230,34.3245,16,13,-0.0581,0.0000,-0.6736,0.0000,0.0000,0.0000
eastern-mtlbbaba            ,135.6020,34.3450,135.6930,34.3750,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3756336.5946,3678219.7134,3592351.1228,-3760827.2476,3670934.7241,3595103.3542,9008.5941,68.2951,135.6475,34.3600,135.6475,34.3600,-3758582.8573,3674578.1293,3593728.1391,-3758582.8573,3674578.1293,0.0000,135.6475,34.3600,16,13,0.0092,0.0000,-1.0126,0.0000,0.0000,0.0000
eastern-mtlbbabb            ,135.6930,34.3750,135.9150,34.5030,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3760827.2476,3670934.7241,3595103.3542,-3769243.9619,3650738.5281,3606835.1247,24857.7683,55.1024,135.8040,34.4390,135.8039,34.4391,-3765042.7586,3660843.5324,3600976.1341,-3765042.7586,3660843.5324,0.0000,135.8039,34.4391,16,13,0.2698,0.0000,-1.4513,0.0000,0.0000,0.0000
eastern-mtlbbbaaa           ,135.9150,34.5030,135.9970,34.5480,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3769243.9619,3650738.5281,3606835.1247,-3772426.1194,3643371.3021,3610955.3015,9033.2166,56.4298,135.9560,34.5255,135.9560,34.5255,-3770835.9866,3647055.8237,3608896.1252,-3770835.9866,3647055.8237,0.0000,135.9560,34.5255,16,13,0.2302,0.0000,-1.9283,0.0000,0.0000,0.0000
eastern-mtlbbbaab           ,135.9970,34.5480,136.1070,34.6320,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3772426.1194,3643371.3021,3610955.3015,-3775594.8726,3632447.7880,3618640.3368,13735.7597,47.2498,136.0520,34.5900,136.0520,34.5900,-3774012.6873,3637911.6413,3614799.9375,-3774012.6873,3637911.6413,0.0000,136.0520,34.5900,16,13,0.5563,0.0000,-2.1818,0.0000,0.0000,0.0000
eastern-mtlbbbab            ,136.1070,34.6320,136.2210,34.6960,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3775594.8726,3632447.7880,3618640.3368,-3779894.0035,3622129.5192,3624490.3821,12633.0208,55.7731,136.1640,34.6640,136.1640,34.6640,-3777746.2917,3627290.4207,3621567.1499,-3777746.2917,3627290.4207,0.0000,136.1640,34.6640,16,13,0.2006,0.0000,-2.6048,0.0000,0.0000,0.0000
eastern-mtlbbbbaaa          ,136.2210,34.6960,136.3760,34.7540,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3779894.0035,3622129.5192,3624490.3821,-3787021.0676,3609357.4763,3629788.0797,15586.8526,65.5750,136.2985,34.7250,136.2985,34.7250,-3783460.3577,3615746.1792,3627141.9535,-3783460.3577,3615746.1792,0.0000,136.2985,34.7250,16,13,-0.2725,0.0000,-2.9912,0.0000,0.0000,0.0000
eastern-mtlbbbbaab          ,136.3760,34.7540,136.5500,34.7940,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3787021.0676,3609357.4763,3629788.0797,-3796124.1511,3596096.5379,3633439.4973,16534.2760,74.3825,136.4630,34.7740,136.4630,34.7740,-3791575.7876,3602730.0150,3631616.8504,-3791575.7876,3602730.0150,0.0000,136.4630,34.7740,16,13,-0.7556,0.0000,-3.3594,0.0000,0.0000,0.0000
eastern-mtlbbbbab           ,136.5500,34.7940,136.9770,35.0130,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3796124.1511,3596096.5379,3633439.4973,-3812637.4637,3558204.4062,3653399.5725,45970.4133,57.9735,136.7635,34.9035,136.7632,34.9037,-3804405.5149,3577173.5431,3643443.3688,-3804405.5149,3577173.5431,0.0000,136.7632,34.9037,17,13,0.8920,0.0000,-1.9868,0.0000,0.0000,0.0000
eastern-mtlbbbbbaaa         ,136.9770,35.0130,137.2000,35.2030,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3812637.4637,3558204.4062,3653399.5725,-3817547.1256,3535087.3988,3670673.3017,29285.7482,43.9002,137.0885,35.1080,137.0884,35.1081,-3815102.3639,3546655.1907,3662046.2003,-3815102.3639,3546655.1907,0.0000,137.0884,35.1081,17,13,1.3371,0.0000,-1.5962,0.0000,0.0000,0.0000
eastern-mtlbbbbbaab         ,137.2000,35.2030,137.3770,35.3170,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3817547.1256,3535087.3988,3670673.3017,-3823067.9635,3518324.6006,3681018.1761,20479.0751,51.8082,137.2885,35.2600,137.2884,35.2600,-3820312.4712,3526710.5133,3675850.5191,-3820312.4712,3526710.5133,0.0000,137.2884,35.2600,18,13,1.9463,0.0000,0.1471,0.0000,0.0000,0.0000
eastern-mtlbbbbbab          ,137.3770,35.3170,137.5630,35.4150,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3823067.9635,3518324.6006,3681018.1761,-3829817.1289,3501641.6094,3689899.4918,20098.5465,57.1961,137.4700,35.3660,137.4699,35.3660,-3826447.2959,3509987.4309,3685463.4427,-3826447.2959,3509987.4309,0.0000,137.4699,35.3660,18,13,1.9724,0.0000,0.4025,0.0000,0.0000,0.0000
eastern-mtlbbbbbbaa         ,137.5630,35.4150,137.6840,35.4490,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3829817.1289,3501641.6094,3689899.4918,-3835583.7367,3492071.0979,3692978.2436,11617.0141,71.0165,137.6235,35.4320,137.6235,35.4320,-3832702.0192,3496857.7940,3691440.4048,-3832702.0192,3496857.7940,0.0000,137.6235,35.4320,18,13,2.0632,0.0000,0.2574,0.0000,0.0000,0.0000
eastern-mtlbbbbbbab         ,137.6840,35.4490,137.8610,35.5580,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3835583.7367,3492071.0979,3692978.2436,-3841136.6962,3475485.4819,3702839.5872,20102.8757,52.9653,137.7725,35.5035,137.7724,35.5035,-3838364.9850,3483782.5853,3697913.5472,-3838364.9850,3483782.5853,0.0000,137.7724,35.5035,11,13,5.9393,0.0000,2.0121,0.0000,0.0000,0.0000
eastern-mtlbbbbbbbaa        ,137.8610,35.5580,137.9400,35.6460,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3841136.6962,3475485.4819,3702839.5872,-3841698.1522,3466372.0181,3710791.2634,12106.8371,36.2250,137.9005,35.6020,137.9005,35.6020,-3841419.1572,3470930.3041,3706817.1178,-3841419.1572,3470930.3041,0.0000,137.9005,35.6020,11,13,5.2230,0.0000,2.9935,0.0000,0.0000,0.0000
eastern-mtlbbbbbbbab        ,137.9400,35.6460,138.0370,35.7600,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3841698.1522,3466372.0181,3710791.2634,-3842063.4654,3454919.5036,3721079.2807,15396.5102,34.7334,137.9885,35.7030,137.9885,35.7030,-3841883.6118,3460648.2670,3715938.0171,-3841883.6118,3460648.2670,0.0000,137.9885,35.7030,11,13,5.1463,0.0000,2.5619,0.0000,0.0000,0.0000
eastern-mtlbbbbbbbb         ,138.0370,35.7600,138.0780,36.0150,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3842063.4654,3454919.5036,3721079.2807,-3832174.4415,3441070.4380,3744038.5617,28535.1648,7.4422,138.0575,35.8875,138.0575,35.8875,-3837128.5579,3448003.5837,3732568.4426,-3837128.5579,3448003.5837,0.0000,138.0575,35.8875,11,13,3.5417,0.0000,3.7610,0.0000,0.0000,0.0000
eu_phil_1aaa                ,133.8020,31.7890,134.2380,32.0390,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3746215.0835,3906244.0124,3354322.8415,-3765584.8531,3867101.0491,3377906.4007,49688.9171,55.9744,134.0200,31.9140,134.0197,31.9142,-3755928.5054,3886701.8672,3366140.3891,-3755928.5054,3886701.8672,0.0000,134.0197,31.9142,13,14,-15.6320,52.7623,0.0000,0.0000,0.0000,0.0000
eu_phil_1aaba               ,134.2380,32.0390,134.5680,32.2020,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3765584.8531,3867101.0491,3377906.4007,-3781036.1563,3838487.0969,3393248.2747,36007.1752,59.7813,134.4030,32.1205,134.4029,32.1206,-3773325.5497,3852809.3396,3385590.9307,-3773325.5497,3852809.3396,0.0000,134.4029,32.1206,13,14,-18.7306,49.5684,0.0000,0.0000,0.0000,0.0000
eu_phil_1aabbaa             ,134.5680,32.2020,134.8230,32.2890,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3781036.1563,3838487.0969,3393248.2747,-3794445.7596,3817962.3350,3401425.6493,25895.5385,68.0587,134.6955,32.2455,134.6954,32.2456,-3787748.7586,3828232.5608,3397344.0013,-3787748.7586,3828232.5608,0.0000,134.6954,32.2456,13,14,-25.1871,44.8410,0.0000,0.0000,0.0000,0.0000
eu_phil_1aabbab             ,134.8230,32.2890,134.9430,32.3850,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3794445.7596,3817962.3350,3401425.6493,-3798402.5259,3805967.6423,3410439.8571,15523.0326,46.6693,134.8830,32.3370,134.8830,32.3370,-3796426.9606,3811967.7978,3405935.3052,-3796426.9606,3811967.7978,0.0000,134.8830,32.3370,13,14,-7.7903,50.3155,0.0000,0.0000,0.0000,0.0000
eu_phil_1aabbb              ,134.9430,32.3850,135.0070,32.5270,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3798402.5259,3805967.6423,3410439.8571,-3796662.3642,3795734.7779,3423755.8104,16857.6266,20.8962,134.9750,32.4560,134.9750,32.4560,-3797535.7727,3800854.5247,3417100.8762,-3797535.7727,3800854.5247,0.0000,134.9750,32.4560,13,14,13.9999,48.0548,0.0000,0.0000,0.0000,0.0000
eu_phil_1abaaa              ,135.0070,32.5270,135.1570,32.5940,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3796662.3642,3795734.7779,3423755.8104,-3803745.2030,3782956.3224,3430031.3927,15926.4390,62.1507,135.0820,32.5605,135.0820,32.5605,-3800206.7465,3789348.4869,3426896.2912,-3800206.7465,3789348.4869,0.0000,135.0820,32.5605,13,14,-19.7767,45.0104,0.0000,0.0000,0.0000,0.0000
eu_phil_1abaaba             ,135.1570,32.5940,135.2850,32.6090,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3803745.2030,3782956.3224,3430031.3927,-3811548.6605,3773817.3102,3431435.7315,12130.0954,82.0834,135.2210,32.6015,135.2210,32.6015,-3807648.6484,3778388.5164,3430735.1181,-3807648.6484,3778388.5164,0.0000,135.2210,32.6015,13,14,-33.2420,34.7217,0.0000,0.0000,0.0000,0.0000
eu_phil_1abaabb             ,135.2850,32.6090,135.4870,32.6160,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3811548.6605,3773817.3102,3431435.7315,-3824530.8064,3760062.0842,3432091.0091,18975.5189,87.6010,135.3860,32.6125,135.3860,32.6125,-3818043.9425,3766943.8475,3431767.1780,-3818043.9425,3766943.8475,0.0000,135.3860,32.6125,13,14,-36.2393,30.5572,0.0000,0.0000,0.0000,0.0000
eu_phil_1ababaaa            ,135.4870,32.6160,135.8590,32.6690,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3824530.8064,3760062.0842,3432091.0091,-3846582.7482,3732939.1737,3437050.7340,35395.5124,80.3412,135.6730,32.6425,135.6729,32.6426,-3835571.5046,3746514.9800,3434584.1377,-3835571.5046,3746514.9800,0.0000,135.6729,32.6426,13,14,-32.1859,33.8281,0.0000,0.0000,0.0000,0.0000
eu_phil_1ababaab            ,135.8590,32.6690,136.1030,32.7290,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3846582.7482,3732939.1737,3437050.7340,-3859849.2205,3714026.6605,3442661.9673,23827.6132,73.7185,135.9810,32.6990,135.9810,32.6991,-3853222.6958,3723489.3772,3439862.3775,-3853222.6958,3723489.3772,0.0000,135.9810,32.6991,13,14,-28.1963,36.0984,0.0000,0.0000,0.0000,0.0000
eu_phil_1ababab             ,136.1030,32.7290,136.2900,32.7960,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3859849.2205,3714026.6605,3442661.9673,-3869037.7095,3698624.9019,3448923.3825,19032.7271,66.9702,136.1965,32.7625,136.1965,32.7625,-3864447.7640,3706329.8827,3445796.5322,-3864447.7640,3706329.8827,0.0000,136.1965,32.7625,13,14,-23.8929,38.2916,0.0000,0.0000,0.0000,0.0000
eu_phil_1ababba             ,136.2900,32.7960,136.4220,32.8050,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3869037.7095,3698624.9019,3448923.3825,-3877155.9389,3689327.9712,3449764.1091,12403.7340,85.3488,136.3560,32.8005,136.3560,32.8005,-3873098.6490,3693978.1750,3449345.3812,-3873098.6490,3693978.1750,0.0000,136.3560,32.8005,13,14,-34.1538,27.8527,0.0000,0.0000,0.0000,0.0000
eu_phil_1ababbba            ,136.4220,32.8050,136.5080,32.8300,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3877155.9389,3689327.9712,3449764.1091,-3881596.8091,3682467.9323,3452099.0138,8517.3639,70.9799,136.4650,32.8175,136.4650,32.8175,-3879377.2377,3685898.7687,3450932.3344,-3879377.2377,3685898.7687,0.0000,136.4650,32.8175,13,14,-26.4457,35.2854,0.0000,0.0000,0.0000,0.0000
eu_phil_1ababbbba           ,136.5080,32.8300,136.7930,32.9410,165.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3881596.8091,3682467.9323,3452099.0138,-3894984.0465,3658529.0771,3462458.0475,29372.5896,65.1447,136.6505,32.8855,136.6504,32.8856,-3888300.7319,3670508.1774,3457287.7519,-3888300.7319,3670508.1774,0.0000,136.6504,32.8856,13,14,-22.7994,37.0072,0.0000,0.0000,0.0000,0.0000
