lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi
132.5440,33.1780,0.0050,0,960681_G,-6.2980,8.7060,4.2240,2.6040,1,0,1,0,0,0,0.0000,-3603499.2714,3926471.4611,3484532.4404,13,-4.1319,7.9550,2.1661,-0.7510,12.1828,-6.7274,0.5027,-0.3182,15.8135,-14.3632,0.0000,0.0000,0.0015,0.0010
132.5750,34.3400,0.0030,0,940078_G,10.7880,2.8920,2.3780,2.3530,1,0,1,0,0,0,0.0000,-3557073.6193,3871677.7083,3591892.3218,10,9.4790,2.0451,-1.3090,-0.8469,15.6682,-5.0330,0.9678,-0.3111,5.2732,-5.8522,0.0548,0.9162,-0.0029,-0.0015
132.6840,33.7230,0.0030,0,950434_G,-0.1300,5.5950,2.4640,2.5810,1,0,1,0,0,0,0.0000,-3590448.7525,3893112.8343,3535067.4218,13,-1.4892,5.7667,-1.3592,0.1717,10.7169,-6.4305,-0.2152,-1.1476,12.4201,-11.0503,0.0000,0.0000,-0.0012,-0.0006
132.6930,33.4470,-0.0040,0,950436_G,-12.1890,5.1660,2.3720,2.5490,1,0,1,0,0,0,0.0000,-3602565.2471,3905019.7167,3509515.0825,13,-4.0705,7.9072,8.1185,2.7412,11.4544,-6.4115,0.3946,-0.5679,15.1302,-13.7509,0.0000,0.0000,-0.0001,-0.0001
132.7210,35.0200,-0.0130,0,950387_G,13.6030,-1.6110,2.4550,2.2970,1,0,1,0,0,0,0.0000,-3537756.2214,3831011.3899,3654036.6870,10,11.2742,-0.4826,-2.3288,1.1284,13.8640,-4.7371,0.7982,-0.2459,2.8175,-3.1774,1.0304,0.8340,-0.0044,-0.0027
132.7430,35.3930,0.0100,0,950384_G,14.7120,-1.7180,2.4700,2.6220,1,0,1,0,0,0,0.0000,-3523006.8579,3812101.5942,3687906.6658,5,11.1640,0.1989,-3.5480,1.9169,14.1990,-2.4146,0.7434,-0.2374,2.2867,-2.3793,0.0000,0.0000,-0.0050,-0.0032
132.7820,33.9590,0.0070,0,960679_G,4.5240,6.0270,2.3720,2.4110,1,0,1,0,0,0,0.0000,-3587181.9857,3876246.1683,3556851.4877,10,4.4061,6.3094,-0.1179,0.2824,16.6644,-4.6135,1.8594,-0.2349,9.8332,-10.0815,-0.5636,0.6078,-0.0020,-0.0012
132.7930,33.1720,0.0110,0,950447_G,-8.3410,11.6770,4.3640,2.3710,1,0,1,0,0,0,0.0000,-3620776.9979,3911041.8392,3483974.3290,13,-6.5627,12.0183,1.7783,0.3413,12.1834,-6.1994,0.5146,-0.3442,18.2326,-17.8736,0.0000,0.0000,0.0010,-0.0001
132.8200,34.3350,0.0100,0,960768_G,11.6220,-0.0420,2.4600,2.7200,1,0,1,0,0,0,0.0000,-3573809.6009,3856662.0100,3591433.4935,10,8.8634,3.4062,-2.7586,3.4482,15.6699,-4.5364,1.0772,-0.2819,5.7128,-7.0480,-0.0136,0.6148,-0.0030,-0.0019
132.8240,34.5710,0.0100,0,950402_G,15.8670,-0.0350,3.4280,2.4030,1,0,1,0,0,0,0.0000,-3563993.0050,3845529.9402,3613060.3097,10,10.2028,1.6227,-5.6642,1.6577,15.0462,-4.5283,0.9457,-0.2639,4.2308,-5.2458,0.3366,0.6435,-0.0035,-0.0023
132.8520,34.8120,0.0030,0,960663_G,13.4920,-0.5640,2.3370,2.3820,1,0,1,0,0,0,0.0000,-3555504.4808,3832612.3966,3635082.0577,10,10.8843,0.4716,-2.6077,1.0356,14.4079,-4.4716,0.8714,-0.2519,3.3365,-4.0504,0.6883,0.6435,-0.0040,-0.0027
132.8840,34.2100,0.0100,0,960667_G,7.5470,4.9890,2.2390,2.4570,1,0,1,0,0,0,0.0000,-3583438.8278,3858399.6250,3579953.9051,10,7.5997,4.9659,0.0527,-0.0231,15.9972,-4.4067,1.2488,-0.2687,6.9306,-8.5874,-0.2155,0.5184,-0.0027,-0.0019
132.8970,33.3980,0.0130,0,950446_G,1.8640,17.0840,2.5990,2.4480,1,0,1,0,0,0,0.0000,-3618487.7572,3894365.4812,3504970.0871,13,-6.4980,10.4320,-8.3620,-6.6520,11.5732,-5.9788,0.4112,-0.4768,17.6600,-15.9348,0.0000,0.0000,-0.0001,-0.0008
132.9120,33.7960,0.0170,0,950433_G,-1.2320,8.9350,2.3300,2.6310,1,0,1,0,0,0,0.0000,-3602842.7647,3875492.5182,3541812.1373,13,0.0047,7.3137,1.2367,-1.6213,10.5079,-5.9470,-2.3524,-1.0700,12.8541,-12.1920,0.0000,0.0000,-0.0015,-0.0013
132.9380,33.5690,-0.0020,0,950435_G,-5.6540,8.3710,2.7820,2.8300,1,0,1,0,0,0,0.0000,-3614131.6137,3884099.6925,3520820.0350,13,-5.3547,8.7148,0.2993,0.3438,11.1136,-5.8918,0.0952,-0.5838,16.3723,-14.0239,0.0000,0.0000,-0.0008,-0.0011
132.9660,32.7560,0.0100,0,940085_G,-14.5010,16.7300,4.2810,3.1540,1,0,1,0,0,0,0.0000,-3649714.2558,3918498.7148,3445185.7910,13,-14.9712,16.1826,-0.4702,-0.5474,13.2852,-5.8324,0.5843,-0.2066,27.6747,-21.8092,0.0000,0.0000,0.0025,-0.0007
132.9840,36.0930,0.0080,0,950383_G,15.5940,-3.3230,2.5540,2.6560,1,0,1,0,0,0,0.0000,-3508027.8138,3764006.0639,3751046.6100,5,11.3514,-0.5424,-4.2426,2.7806,13.8784,-2.3611,0.6987,-0.2346,1.8220,-1.5884,0.0000,0.0000,-0.0063,-0.0043
132.9900,34.0780,0.0170,0,950430_G,5.4140,6.4350,2.3290,2.2930,1,0,1,0,0,0,0.0000,-3596185.1976,3857786.1714,3567812.9634,10,5.6373,6.9179,0.2233,0.4829,16.3413,-4.1918,1.6658,-0.1790,8.5976,-10.5632,-0.4382,0.3694,-0.0024,-0.0019
132.9950,35.1960,0.0100,0,950385_G,12.1590,1.5910,2.3930,2.3210,1,0,1,0,0,0,0.0000,-3548365.3017,3805821.7303,3670037.6162,10,11.2325,-0.4960,-0.9265,-2.0870,13.3862,-4.1817,0.8101,-0.2428,2.5630,-2.9235,1.2242,0.5228,-0.0047,-0.0033
132.9990,32.9910,0.0140,0,950448_G,-12.7930,15.7420,4.8300,2.3720,1,0,1,0,0,0,0.0000,-3642303.0479,3906028.4978,3467120.0359,13,-13.1192,16.7259,-0.3262,0.9839,12.6554,-5.7624,0.5661,-0.2614,25.2099,-22.2278,0.0000,0.0000,0.0014,-0.0008
133.0100,34.3790,0.0150,0,950405_G,9.9080,7.8720,2.2880,2.3920,1,0,1,0,0,0,0.0000,-3584696.7265,3842771.7296,3595470.2439,10,8.9756,3.9492,-0.9324,-3.9228,15.5455,-4.1513,1.1392,-0.2405,5.4322,-7.4745,0.0047,0.3878,-0.0031,-0.0023
133.0590,35.4340,0.0130,0,940074_G,13.5950,-1.6140,2.3790,2.3360,1,0,1,0,0,0,0.0000,-3542175.1325,3790684.3182,3691620.1310,5,11.1033,0.3295,-2.4917,1.9435,14.1731,-2.3444,0.7784,-0.2409,2.2862,-2.4367,0.0000,0.0000,-0.0052,-0.0037
133.1080,34.6720,0.0090,0,950401_G,11.6920,1.7230,2.2550,2.1880,1,0,1,0,0,0,0.0000,-3578652.4062,3823161.2329,3622297.1447,10,10.3853,1.8020,-1.3067,0.0790,14.7673,-3.9526,0.9914,-0.2408,3.8032,-5.2074,0.4163,0.3093,-0.0038,-0.0029
133.1200,34.9430,0.0080,0,950398_G,11.9650,-0.4610,2.4260,2.3260,1,0,1,0,0,0,0.0000,-3567702.2304,3809863.2223,3647025.4295,10,10.9563,0.4516,-1.0087,0.9126,14.0503,-3.9283,0.8936,-0.2428,3.0126,-3.8071,0.8166,0.3333,-0.0043,-0.0032
133.1290,33.2150,0.0140,0,960684_G,-13.5920,15.5060,2.8700,2.5750,1,0,1,0,0,0,0.0000,-3641861.6109,3887832.0241,3487973.2827,13,-12.5688,15.4154,1.0232,-0.0906,12.0497,-5.4867,0.5185,-0.3091,24.1002,-20.5943,0.0000,0.0000,0.0002,-0.0013
133.1380,35.5640,0.0060,0,960656_G,10.6910,3.1060,2.6690,2.7760,1,0,1,0,0,0,0.0000,-3541662.1015,3779674.9331,3703382.0246,5,11.1599,0.1448,0.4689,-2.9612,14.1128,-2.3269,0.7693,-0.2409,2.1782,-2.2347,0.0000,0.0000,-0.0054,-0.0040
133.1890,34.2520,0.0020,0,960678_G,7.4890,5.1590,2.2160,2.3640,1,0,1,0,0,0,0.0000,-3602130.1820,3837355.1244,3583812.9503,10,7.8801,6.0397,0.3911,0.8807,15.8740,-3.7884,1.4376,-0.1641,6.3245,-9.5165,-0.2288,0.1500,-0.0029,-0.0025
133.2010,33.9210,0.0080,0,950432_G,-0.1900,8.0450,2.4320,2.4210,1,0,1,0,0,0,0.0000,-3617046.6061,3851628.7016,3553347.9503,10,1.2398,9.0315,1.4298,0.9865,16.7476,-3.7641,3.4979,0.3905,11.2835,-13.1002,-0.7243,0.0880,-0.0021,-0.0022
133.2280,33.3270,0.0020,0,960683_G,-12.3990,15.5160,2.9490,2.4450,1,0,1,0,0,0,0.0000,-3643897.1002,3876558.1670,3498379.9341,13,-13.0260,15.0295,-0.6270,-0.4865,11.7452,-5.2766,0.4573,-0.3131,24.3136,-19.9947,0.0000,0.0000,-0.0004,-0.0017
133.2400,36.2850,0.0150,0,950382_G,14.6360,-0.8610,2.7760,2.6140,1,0,1,0,0,0,0.0000,-3516179.6393,3739116.4606,3768267.5462,5,11.2917,-0.6055,-3.3443,0.2555,13.7855,-2.3042,0.7073,-0.2391,1.7799,-1.4644,0.0000,0.0000,-0.0067,-0.0048
133.2420,33.2730,0.0040,0,940084_G,-13.5780,14.2080,2.9550,2.4630,1,0,1,0,0,0,0.0000,-3647101.4067,3878067.8180,3493364.1078,13,-14.0845,16.1482,-0.5065,1.9402,11.8889,-5.2469,0.4946,-0.2962,25.4786,-21.1006,0.0000,0.0000,-0.0002,-0.0017
133.2810,33.4680,0.0170,0,950443_G,-10.5230,14.5840,2.9100,2.4950,1,0,1,0,0,0,0.0000,-3641568.1349,3866906.5846,3511462.1521,13,-11.5372,13.0370,-1.0142,-1.5470,11.3655,-5.1642,0.3046,-0.3312,22.5972,-17.8718,0.0000,0.0000,-0.0009,-0.0019
133.2880,34.4500,0.0110,0,960767_G,9.2490,4.5770,3.3330,2.4570,1,0,1,0,0,0,0.0000,-3600241.9303,3822087.4311,3601979.6188,10,9.4411,4.0394,0.1921,-0.5376,15.3473,-3.5877,1.2271,-0.2057,4.7170,-7.3676,0.0412,0.0567,-0.0034,-0.0029
133.3090,35.1650,0.0060,0,950381_G,11.1000,-0.6240,2.3590,2.5810,1,0,1,0,0,0,0.0000,-3570530.6065,3787762.8058,3667221.7790,10,11.0616,-0.0473,-0.0384,0.5767,13.4560,-3.5451,0.8707,-0.2413,2.6188,-3.1274,1.1000,0.1330,-0.0048,-0.0038
133.3380,34.7780,0.0150,0,960664_G,11.2690,1.0060,2.1980,2.3270,1,0,1,0,0,0,0.0000,-3589365.3408,3803884.2541,3631979.1427,10,10.6069,1.5257,-0.6621,0.5197,14.4785,-3.4863,1.0126,-0.2302,3.3719,-4.7431,0.5169,0.0422,-0.0041,-0.0034
133.3400,35.4360,0.0040,0,960654_G,14.1120,-1.0890,2.3690,2.2790,1,0,1,0,0,0,0.0000,-3560634.9530,3773172.9209,3691801.2273,5,11.0284,0.4486,-3.0836,1.5376,14.1656,-2.2820,0.8165,-0.2429,2.3153,-2.4918,0.0000,0.0000,-0.0053,-0.0041
133.3630,33.7040,0.0080,0,970830_G,-6.3020,12.2600,2.5090,2.4270,1,0,1,0,0,0,0.0000,-3637136.7017,3851142.8703,3533311.0063,13,-6.3152,11.1258,-0.0132,-1.1342,10.7301,-4.9902,-0.3129,-0.4325,17.3567,-15.6859,0.0000,0.0000,-0.0016,-0.0023
133.3960,34.9930,0.0120,0,960662_G,12.4950,0.1050,2.3780,2.2610,1,0,1,0,0,0,0.0000,-3583825.3424,3790319.0613,3651578.9448,10,10.9020,0.5870,-1.5930,0.4820,13.9080,-3.3687,0.9400,-0.2364,2.8839,-3.7214,0.8224,0.0016,-0.0045,-0.0037
133.4030,33.4080,0.0040,0,950445_G,-12.7000,16.1780,2.5830,2.2940,1,0,1,0,0,0,0.0000,-3652318.3768,3861813.3348,3505897.8455,13,-14.0123,15.2903,-1.3123,-0.8877,11.5200,-4.9053,0.4006,-0.2808,25.1309,-19.9170,0.0000,0.0000,-0.0009,-0.0022
133.4390,35.3460,0.0110,0,950379_G,10.4810,-0.8260,2.3450,2.2340,1,0,1,0,0,0,0.0000,-3571132.1410,3771221.0495,3683647.4436,5,10.9352,0.6627,0.4542,1.4887,14.2037,-2.2600,0.8496,-0.2428,2.4137,-2.6841,0.0000,0.0000,-0.0051,-0.0041
133.5280,34.5490,0.0060,0,940077_G,10.6450,2.5280,2.2130,2.2580,1,0,1,0,0,0,0.0000,-3611928.4560,3802455.1333,3611046.8357,10,9.9075,3.2549,-0.7375,0.7269,15.0777,-3.1010,1.2489,-0.1927,4.0466,-6.3903,0.1289,-0.2237,-0.0037,-0.0034
133.5640,35.1700,0.0140,0,960660_G,12.1660,-0.7750,2.2030,2.3670,1,0,1,0,0,0,0.0000,-3587132.4027,3771602.4721,3667676.0189,10,10.9344,0.1483,-1.2316,0.9233,13.4343,-3.0280,0.9179,-0.2391,2.6212,-3.1207,1.0441,-0.1793,-0.0049,-0.0041
133.5780,33.5290,0.0140,0,940083_G,-12.0970,14.5090,2.4290,2.3410,1,0,1,0,0,0,0.0000,-3658984.5610,3845267.7104,3517115.2496,13,-12.9218,14.3578,-0.8248,-0.1512,11.1884,-4.5340,0.2966,-0.2559,23.8122,-18.6385,0.0000,0.0000,-0.0014,-0.0027
133.5980,34.8100,0.0020,0,950394_G,11.1480,3.3830,2.1920,2.1030,1,0,1,0,0,0,0.0000,-3605190.4140,3786087.5143,3634899.5687,10,10.5854,1.5227,-0.5626,-1.8603,14.3856,-2.9591,1.0781,-0.2180,3.2178,-4.5399,0.4999,-0.2724,-0.0042,-0.0038
133.6480,34.0680,0.0110,0,950428_G,2.6760,7.3840,2.3190,2.4980,1,0,1,0,0,0,0.0000,-3640680.6721,3816683.6587,3566892.4227,10,3.7647,7.1508,1.0887,-0.2332,16.3450,-2.8577,3.4588,0.6048,8.5021,-11.0561,-0.6167,-0.4396,-0.0028,-0.0032
133.6560,33.7670,0.0030,0,950438_G,-5.2990,10.2370,2.4940,2.4310,1,0,1,0,0,0,0.0000,-3654098.9049,3829679.7919,3539133.4175,13,-5.4621,10.9891,-0.1631,0.7521,10.5483,-4.3684,-0.2241,-0.2451,16.2324,-15.1154,0.0000,0.0000,-0.0021,-0.0030
133.6810,33.9370,0.0030,0,950419_G,-1.0440,9.0650,2.3580,2.5570,1,0,1,0,0,0,0.0000,-3648501.1749,3820474.0335,3554823.3145,13,-0.0007,8.4386,1.0433,-0.6264,10.0923,-4.3154,-1.2586,-0.2731,11.3491,-12.4840,0.0000,0.0000,-0.0025,-0.0031
133.6990,35.4900,0.0070,0,940073_G,13.5550,-1.1380,2.4310,2.3930,1,0,1,0,0,0,0.0000,-3581801.1627,3748271.7877,3696689.1264,5,10.9429,0.4268,-2.6121,1.5648,14.1332,-2.2022,0.8564,-0.2456,2.3284,-2.3880,0.0000,0.0000,-0.0055,-0.0046
133.7150,34.2170,0.0100,0,950427_G,6.7780,5.7580,2.2710,2.3320,1,0,1,0,0,0,0.0000,-3638718.7050,3805706.4057,3580597.2129,10,6.7312,5.9468,-0.0468,0.1888,15.9496,-2.7218,2.3467,0.1326,6.4570,-9.3053,-0.4116,-0.5006,-0.0031,-0.0034
133.7340,35.0030,0.0080,0,950392_G,12.3370,-0.4190,2.1430,2.1490,1,0,1,0,0,0,0.0000,-3605682.1101,3768650.9246,3652489.3143,10,10.7410,0.7406,-1.5960,1.1596,13.8713,-2.6833,1.0197,-0.2291,2.8593,-3.6108,0.7533,-0.4118,-0.0046,-0.0042
133.7570,34.5790,0.0040,0,960766_G,10.6970,2.4400,2.1640,2.2740,1,0,1,0,0,0,0.0000,-3625789.0989,3786622.4690,3613792.3500,10,9.8912,2.9252,-0.8058,0.4852,14.9919,-2.6367,1.3369,-0.1679,3.8766,-5.8982,0.1166,-0.5005,-0.0039,-0.0038
133.7810,34.3830,-0.0020,0,960677_G,9.8300,2.7770,2.2230,2.4590,1,0,1,0,0,0,0.0000,-3635907.1469,3794006.6046,3595837.1161,10,8.6664,4.4833,-1.1636,1.7063,15.5093,-2.5880,1.7136,-0.0842,4.9448,-7.5487,-0.1810,-0.5579,-0.0035,-0.0037
133.7920,35.2640,0.0090,0,950389_G,12.6410,-1.4410,2.5010,2.4380,1,0,1,0,0,0,0.0000,-3597943.4705,3752949.5607,3676210.5271,10,10.8167,0.0496,-1.8243,1.4906,13.1792,-2.5657,0.9318,-0.2414,2.5529,-2.8241,1.1273,-0.4457,-0.0051,-0.0045
133.7970,34.4390,0.0020,0,950397_G,10.3860,6.1870,2.5160,2.4440,1,0,1,0,0,0,0.0000,-3634532.3400,3790452.5440,3600971.4859,10,9.0930,3.9871,-1.2930,-2.1999,15.3609,-2.5555,1.5892,-0.1120,4.5734,-7.0040,-0.1016,-0.5696,-0.0036,-0.0038
133.8750,34.0400,0.0060,0,960674_G,-0.6410,9.4630,2.1600,2.6440,1,0,1,0,0,0,0.0000,-3656981.0610,3803485.8135,3564314.3306,13,1.6767,7.5747,2.3177,-1.8883,9.8088,-3.9036,-1.4670,-0.9455,9.5962,-10.5364,0.0000,0.0000,-0.0029,-0.0036
133.9040,33.5060,0.0110,0,950442_G,-16.5390,14.1810,2.3380,2.3750,1,0,1,0,0,0,0.0000,-3681782.6789,3825403.7288,3514984.2217,13,-15.3874,14.3915,1.1516,0.2105,11.2368,-3.8421,0.4411,-0.2127,26.1813,-18.0242,0.0000,0.0000,-0.0017,-0.0033
133.9260,34.1640,0.0030,0,950429_G,5.1550,6.1230,2.3320,2.4390,1,0,1,0,0,0,0.0000,-3655005.2278,3794664.4225,3575725.1246,10,4.4227,6.1535,-0.7323,0.0305,16.0845,-2.2939,3.6350,0.1368,7.4807,-9.3551,-0.5429,-0.7671,-0.0032,-0.0037
133.9290,34.7910,0.0010,0,950395_G,8.2170,-4.9260,2.1230,2.4340,1,0,1,0,0,0,0.0000,-3627838.5623,3766065.0294,3633165.7024,10,10.3332,1.5782,2.1162,6.5042,14.4272,-2.2878,1.2145,-0.1994,3.2645,-4.3523,0.3894,-0.6814,-0.0043,-0.0043
133.9610,34.9830,-0.0090,0,950393_G,10.8150,0.9710,2.1760,2.1350,1,0,1,0,0,0,0.0000,-3621469.5969,3755253.5448,3650668.4641,10,10.5520,0.8327,-0.2630,-0.1383,13.9186,-2.2229,1.0941,-0.2249,2.9349,-3.5284,0.6671,-0.6933,-0.0047,-0.0045
133.9990,34.4450,-0.0070,0,960676_G,8.2070,1.3330,3.3280,4.5030,1,0,1,0,0,0,0.0000,-3647611.2457,3777343.9501,3601521.3930,10,8.8351,3.6735,0.6281,2.3405,15.3404,-2.1459,1.7559,-0.0701,4.6027,-6.5700,-0.1429,-0.8167,-0.0037,-0.0041
134.0070,33.4280,-0.0050,0,950444_G,-19.8970,16.1090,2.3290,2.3530,1,0,1,0,0,0,0.0000,-3691974.6570,3822217.0518,3507753.0418,13,-17.9142,14.6813,1.9828,-1.4277,11.4418,-3.6235,0.5397,-0.1968,28.8146,-18.1114,0.0000,0.0000,-0.0017,-0.0035
134.0470,35.4570,0.0000,0,950378_G,13.7080,-0.5190,2.3410,2.6690,1,0,1,0,0,0,0.0000,-3605980.6889,3727977.5776,3693702.4669,5,10.7546,0.4913,-2.9534,1.0103,14.1404,-2.1248,0.9147,-0.2479,2.4655,-2.3732,0.0000,0.0000,-0.0056,-0.0051
134.0490,34.0520,0.0060,0,950417_G,1.3370,6.8280,2.3710,2.3880,1,0,1,0,0,0,0.0000,-3667995.7751,3791825.8723,3565419.3315,13,1.2067,7.3586,-0.1303,0.5306,9.7703,-3.5343,-1.0686,-0.8976,9.6292,-9.9992,0.0000,0.0000,-0.0030,-0.0038
134.0500,35.1780,-0.0020,0,960661_G,12.0110,-1.8600,2.5070,2.4540,1,0,1,0,0,0,0.0000,-3618638.7440,3740671.9189,3668402.7447,10,10.5851,0.3307,-1.4259,2.1907,13.4008,-2.0424,1.0162,-0.2395,2.7295,-2.9131,0.9352,-0.7747,-0.0051,-0.0048
134.0580,33.8780,0.0120,0,950421_G,-2.5870,11.8530,2.5880,2.8710,1,0,1,0,0,0,0.0000,-3676103.8707,3799013.3593,3549381.5361,13,-3.7574,7.8517,-1.1704,-4.0013,10.2358,-3.5152,-0.0664,-0.4050,14.0570,-10.9656,0.0000,0.0000,-0.0027,-0.0038
134.1070,33.6040,-0.0030,0,950440_G,-12.8900,13.8170,2.4240,2.5650,1,0,1,0,0,0,0.0000,-3691123.1834,3808012.6056,3524060.3147,13,-12.9481,11.4771,-0.0581,-2.3399,10.9675,-3.4112,0.4400,-0.2234,23.4735,-14.6685,0.0000,0.0000,-0.0022,-0.0037
134.1220,33.3160,0.0010,0,940082_G,-24.1760,17.6720,2.5310,2.3280,1,0,1,0,0,0,0.0000,-3704405.4824,3819714.0470,3497358.4436,13,-20.2938,15.9011,3.8822,-1.7709,11.7375,-3.3794,0.6351,-0.1770,31.3946,-19.1071,0.0000,0.0000,-0.0016,-0.0036
134.1660,34.6580,0.0020,0,950396_G,8.7410,0.1220,2.0730,2.2870,1,0,1,0,0,0,0.0000,-3649251.7652,3757066.0828,3621017.4627,10,9.7107,2.0326,0.9697,1.9106,14.7740,-1.8071,1.4880,-0.1550,3.7037,-4.6805,0.1325,-0.9912,-0.0042,-0.0045
134.1760,34.8100,-0.0030,0,960765_G,10.9740,-0.0040,2.1230,2.3080,1,0,1,0,0,0,0.0000,-3643200.3841,3749526.3099,3634899.5687,10,10.0828,1.3567,-0.8912,1.3607,14.3719,-1.7869,1.3112,-0.2001,3.3297,-3.9299,0.3562,-0.9818,-0.0045,-0.0046
134.2300,34.0380,0.0060,0,950418_G,0.0080,6.9320,2.4030,2.5320,1,0,1,0,0,0,0.0000,-3680563.5896,3780843.7429,3564130.1486,13,0.4077,6.9965,0.3997,0.0645,9.8019,-3.1501,-0.5930,-0.4750,9.9841,-9.6756,0.0000,0.0000,-0.0031,-0.0041
134.2350,35.0210,0.0020,0,950391_G,11.4650,-0.0050,2.1640,2.1410,1,0,1,0,0,0,0.0000,-3637696.6526,3736156.4856,3654127.6989,10,10.2833,0.7036,-1.1817,0.7086,13.8127,-1.6672,1.1540,-0.2333,3.0262,-3.1665,0.6556,-1.0241,-0.0049,-0.0049
134.2370,35.2660,0.0030,0,950380_G,10.9440,-0.2300,2.2960,2.2920,1,0,1,0,0,0,0.0000,-3626893.2264,3724800.5063,3676392.0049,10,10.4238,0.2152,-0.5202,0.4452,13.1644,-1.6631,1.0136,-0.2457,2.7413,-2.6294,1.0196,-0.9916,-0.0053,-0.0052
134.2420,34.2550,0.0050,0,950426_G,6.6520,4.4240,2.2650,2.3850,1,0,1,0,0,0,0.0000,-3671911.1006,3770375.2853,3584088.5227,10,5.6718,4.5777,-0.9802,0.1537,15.8379,-1.6530,3.2958,0.3413,6.3807,-7.7183,-0.4860,-1.1420,-0.0036,-0.0043
134.2810,33.5280,-0.0130,0,950441_G,-16.9880,11.5590,2.7390,2.5470,1,0,1,0,0,0,0.0000,-3705930.9629,3800128.8313,3517022.6080,13,-16.2955,12.3564,0.6925,0.7974,11.1654,-3.0418,0.5791,-0.1913,26.8796,-15.2109,0.0000,0.0000,-0.0022,-0.0040
134.3010,33.7900,-0.0010,0,960675_G,-7.8890,8.5420,2.5620,2.8090,1,0,1,0,0,0,0.0000,-3695986.0404,3787285.3697,3541257.9938,13,-7.0733,8.4627,0.8157,-0.0793,10.4637,-2.9994,0.3405,-0.2520,17.1937,-11.2142,0.0000,0.0000,-0.0027,-0.0041
134.3140,34.4720,-0.0030,0,950425_G,9.5920,1.8750,2.4690,2.2920,1,0,1,0,0,0,0.0000,-3667137.0101,3756018.3900,3603995.4862,10,8.4471,2.8589,-1.1449,0.9839,15.2633,-1.5070,2.0443,-0.0255,4.5869,-5.5443,-0.1810,-1.1994,-0.0040,-0.0045
134.3250,35.3610,0.0010,0,960655_G,11.1140,0.3950,2.2930,2.8170,1,0,1,0,0,0,0.0000,-3628345.6124,3714859.7146,3685007.0393,10,10.3524,0.1049,-0.7616,-0.2901,12.9115,-1.4846,0.9878,-0.2488,2.7049,-2.4321,1.1391,-1.0861,-0.0055,-0.0054
134.3520,34.0970,-0.0020,0,950415_G,1.4400,7.1100,2.8870,2.4520,1,0,1,0,0,0,0.0000,-3686038.1751,3770371.7807,3569561.6914,13,1.7241,6.3822,0.2841,-0.7278,9.6403,-2.8911,-0.8362,-0.4977,8.7490,-8.7798,0.0000,0.0000,-0.0034,-0.0043
134.3720,33.6180,0.0030,0,950424_G,-13.2700,12.3960,2.4260,2.4560,1,0,1,0,0,0,0.0000,-3708093.8824,3790284.4065,3525356.0584,13,-13.3335,10.9975,-0.0635,-1.3985,10.9220,-2.8486,0.5575,-0.1942,23.6955,-13.6560,0.0000,0.0000,-0.0025,-0.0041
134.3890,33.8790,0.0030,0,950420_G,-4.9180,8.3120,2.7600,2.7310,1,0,1,0,0,0,0.0000,-3697946.1217,3777668.8153,3549473.8010,13,-4.1293,7.7181,0.7887,-0.5939,10.2229,-2.8125,0.2506,-0.2554,14.0987,-10.2795,0.0000,0.0000,-0.0030,-0.0043
134.3930,34.2180,0.0020,0,970827_G,3.7800,5.1730,2.1810,2.5920,1,0,1,0,0,0,0.0000,-3683453.3655,3762338.1381,3580689.1097,10,4.1731,4.2033,0.3931,-0.9697,15.9335,-1.3467,4.3291,0.6005,6.8490,-7.4876,-0.5786,-1.3326,-0.0036,-0.0045
134.4040,34.9980,0.0000,0,950346_G,10.9620,-0.2350,2.1430,2.1470,1,0,1,0,0,0,0.0000,-3649727.0915,3726458.1353,3652034.1434,10,10.0097,0.7369,-0.9523,0.9719,13.8711,-1.3244,1.2283,-0.2408,3.2075,-3.0605,0.5793,-1.2349,-0.0049,-0.0051
134.5200,34.6700,0.0010,0,950357_G,10.8250,0.8950,2.2100,2.1410,1,0,1,0,0,0,0.0000,-3671863.0411,3733906.9260,3622114.3462,10,8.9675,1.5351,-1.8575,0.6401,14.7372,-1.0891,1.7978,-0.1860,4.0299,-3.8672,0.0624,-1.4240,-0.0045,-0.0050
134.5330,33.7250,-0.0100,0,950423_G,-9.5450,8.0520,2.3230,2.5400,1,0,1,0,0,0,0.0000,-3714106.1532,3775150.0931,3535252.2850,13,-9.2149,9.3800,0.3301,1.3280,10.6315,-2.5068,0.5478,-0.1788,19.2957,-11.7125,0.0000,0.0000,-0.0029,-0.0044
134.5450,34.8970,-0.0180,0,950350_G,10.3730,0.0860,2.1360,2.1740,1,0,1,0,0,0,0.0000,-3663396.7155,3722047.5939,3642833.7425,10,9.5741,0.9247,-0.7989,0.8387,14.1366,-1.0384,1.4045,-0.2492,3.5471,-3.1414,0.3940,-1.4223,-0.0048,-0.0052
